,xBQ2t_binnum,xBmin,xBmax,Q2min,Q2max,tmin,tmax,phimin,phimax,xB_binnum,Q2_binnum,t_binnum,phi_binnum,phi_binwidth,xB,Q2,t,phi,val,stat_err,syst_err_pointtopoint,syst_err_total,Syst. err (pi0 subtraction),Syst. err (Acceptance),Syst.err (exclusivity),Syst.err (fiducial),Syst.err (smearing),Syst.err (Frad),Syst.err (Fbin),Syst.err (Frad*Fbin)
699,38,0.118,0.155,1.456,1.912,0.6,0.8,270,285,2,2,4,18,1,0.13541382863202991,1.6484215949214134,0.6929403919457915,277.8596999465213,0.04304542879483602,0.0056362669641377055,0.006446278306383136,0.015110453887040336,0.00027553020108654044,0.004968825700484789,0.00023574619819529552,0.0001019753736366638,0.004002465809330939,0.001354147225532038,0.000542224489751891,0.0008388387617306723
700,38,0.118,0.155,1.456,1.912,0.6,0.8,285,300,2,2,4,19,1,0.13541382863202991,1.6484215949214134,0.6929403919457915,293.00916930296836,0.04380988150945912,0.00701818140504798,0.006814197057647084,0.01548861908038092,0.000676184455942972,0.002525992526455008,0.002429568401971213,0.0022736088142677547,0.005309623020873369,0.00187167096435181,0.00037244595144637796,0.0005755185438535424
701,38,0.118,0.155,1.456,1.912,0.6,0.8,300,315,2,2,4,20,1,0.13541382863202991,1.6484215949214134,0.6929403919457915,308.26669757104065,0.05195861248770071,0.011778789050731086,0.007963147871807847,0.018317708438392786,0.0005318877691190221,0.004885865999145797,0.0032063191560305496,0.00350615681374623,0.00404693236540338,0.0009105995275436313,0.000353481190881382,0.0005530399304512516
702,38,0.118,0.155,1.456,1.912,0.6,0.8,315,330,2,2,4,21,1,0.13541382863202991,1.6484215949214134,0.6929403919457915,323.54137907822775,0.15737757683648726,0.015577299057217657,0.025904560354893854,0.056281480674310456,0.00011178987716775977,0.010339086088952502,0.011976270387252035,0.005659596294997347,0.01966790797801339,0.0013854405175356371,0.00022312810567503113,0.0013595448526655296
703,38,0.118,0.155,1.456,1.912,0.6,0.8,330,345,2,2,4,22,1,0.13541382863202991,1.6484215949214134,0.6929403919457915,339.22107583404494,0.553565230190874,0.041128985358499896,0.07615475099369616,0.19154066004455145,0.00031823256625717537,0.040784948429935276,0.028565118929966455,0.005641293750815978,0.05724904525987281,0.003423491478513654,0.0010611981667900923,0.0032847238361956685
706,39,0.118,0.155,1.456,1.912,0.8,1.0,30,45,2,2,5,2,1,0.1447106669365797,1.641594313246463,0.8546266984388382,36.44912160852447,0.07296116125862885,0.009570196543691688,0.0146990082272323,0.02743441506385346,0.00011819740645030297,0.010814564949299228,0.003575424024067832,0.001115941255873507,0.00918530879673716,0.0012637047237918037,0.0005024934392895954,0.0008325729186569297
707,39,0.118,0.155,1.456,1.912,0.8,1.0,45,60,2,2,5,3,1,0.1447106669365797,1.641594313246463,0.8546266984388382,51.769760125519475,0.040515723993194974,0.00792998243249927,0.008109503353533573,0.015206181705253775,0.0003981516132721786,0.003805717845790499,0.0008159776107824939,0.003917847472186091,0.0059209253889652555,0.0019405776479855185,6.885582659562657e-05,0.00022209429021509015
708,39,0.118,0.155,1.456,1.912,0.8,1.0,60,105,2,2,5,4,3,0.1447106669365797,1.641594313246463,0.8546266984388382,79.20746773396424,0.01461253201434247,0.003175610467762249,0.0034770926102163815,0.00579770498979219,0.00033640445249242634,0.0021082453733053293,0.0006614611096689935,0.0019072884459221196,0.00184268378715425,0.00046002751881975984,0.00019987321665187633,0.00024807852649440075
711,39,0.118,0.155,1.456,1.912,0.8,1.0,150,180,2,2,5,10,2,0.1447106669365797,1.641594313246463,0.8546266984388382,164.90981938051456,0.011227854238835612,0.0021999062949394996,0.0031708637992321214,0.0047709087432196125,0.00017485170355245966,0.001585818568303428,0.0005354667010085097,0.002363084895586107,0.0012721408160889151,0.00030766785960435544,0.00019708867008523087,0.00014052229671524056
714,39,0.118,0.155,1.456,1.912,0.8,1.0,225,270,2,2,5,15,3,0.1447106669365797,1.641594313246463,0.8546266984388382,248.94021116853375,0.0134352084552638,0.00273967550365391,0.004266968850380711,0.00603338410303675,0.00033647345502087976,0.0023015086036198176,0.001975770214925551,0.002409757604291458,0.0017546595070882633,8.302147357495745e-05,2.929417322386116e-06,8.623973682044773e-05
715,39,0.118,0.155,1.456,1.912,0.8,1.0,270,285,2,2,5,18,1,0.1447106669365797,1.641594313246463,0.8546266984388382,277.84193335070705,0.020451646441399754,0.004237363354935369,0.0030999687544940543,0.007195205038846019,0.00033349851032813603,0.0021997082693265948,0.0002671367809375602,0.0006922522867528603,0.0019816448152597203,0.0005552816238061718,0.00014196130667439526,0.00042705630801400567
716,39,0.118,0.155,1.456,1.912,0.8,1.0,285,300,2,2,5,19,1,0.1447106669365797,1.641594313246463,0.8546266984388382,292.9992448837354,0.02033112177105647,0.005772948891727498,0.004560030403600298,0.007903137755571487,0.000597572049654824,0.0007101024810889672,0.00011235067917187909,0.004046390002867986,0.001858758555607755,0.0009490462234088539,0.00019049563584268156,0.00030275616445638037
718,39,0.118,0.155,1.456,1.912,0.8,1.0,315,330,2,2,5,21,1,0.1447106669365797,1.641594313246463,0.8546266984388382,323.540794935403,0.0617917606822167,0.008784335889331618,0.01146113370985043,0.022720704199432992,7.124291838691039e-05,0.0076021291765101485,0.003778919300485071,0.0011901869639902854,0.007577028882701123,0.0010994169590663261,0.0004666768705478505,0.0006723091306718182
720,40,0.118,0.155,1.912,2.51,0.11,0.15,0,15,2,3,0,0,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,7.363270054446014,5.265161341891729,0.3193399178056548,0.4731177896663695,1.73729151960664,0.0010086634799980191,0.1992568158654478,0.16959114889975288,0.19610143049089235,0.3418559311227183,0.01070058682017912,0.005911787709043633,0.007330781571237376
721,40,0.118,0.155,1.912,2.51,0.11,0.15,15,30,2,3,0,1,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,22.144649047778938,3.3290609029611975,0.1983088243340866,0.392176828929053,1.127351771534484,0.0012875429204177067,0.19220163433110543,0.11616246975020846,0.21900204548775112,0.23463653810599236,0.018434674565345116,0.0035316877705077266,0.018698096744746522
722,40,0.118,0.155,1.912,2.51,0.11,0.15,30,45,2,3,0,2,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,37.04282192337655,2.203552669799627,0.14835836177206016,0.1316435876548756,0.7118805975793402,0.0005461560198488523,0.05749600941893053,0.003629500764617876,0.061117038657973945,0.1009287683756206,0.011189932736468287,0.0027354095092273845,0.009426707230355394
723,40,0.118,0.155,1.912,2.51,0.11,0.15,45,60,2,3,0,3,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,52.09015040226288,1.7792676165389834,0.1570616150435939,0.26382469602933317,0.6234678573875033,0.0009825152985351486,0.07367061831562298,0.1776701878179412,0.11235699010880758,0.14086132503077917,0.010245992051877456,0.003194647112613762,0.011934954572683528
724,40,0.118,0.155,1.912,2.51,0.11,0.15,60,75,2,3,0,4,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,67.15529362733446,1.321510300778653,0.15729424013140544,0.11917062772429952,0.4361604049171637,0.0006348073294272427,0.01782790794854311,0.07243933877398957,0.04491464045720379,0.08075133294876341,0.009834975391210497,0.0007266292254062737,0.009891447195512144
725,40,0.118,0.155,1.912,2.51,0.11,0.15,75,90,2,3,0,5,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,82.18204304084843,1.0790240134189908,0.200669008569827,0.17695489718525165,0.38558079934943246,0.0012911393586535682,0.0427168911658491,0.004441441707824936,0.16957004002086104,0.025405715530478594,0.0071165262043523525,0.0026173621325301273,0.008213437002163307
726,40,0.118,0.155,1.912,2.51,0.11,0.15,90,120,2,3,0,6,2,0.13728352562572282,2.1358704709315948,0.1291683304323734,103.9933752383355,0.41512332239798805,0.08532863754865301,0.06839443048624083,0.1484864296912571,0.0019911387114004264,0.019026822229391095,0.04136611948660313,0.03862192822735023,0.0329351812831781,0.004097456358670343,0.000687437766982153,0.00492728895905412
727,40,0.118,0.155,1.912,2.51,0.11,0.15,120,135,2,3,0,8,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,127.34879189743357,0.37605227252789075,0.07215344065998669,0.03398670451008241,0.1241354656911652,0.003067748707599896,0.01324094624700189,0.009201722591041198,0.019444459595368474,0.022176830342693393,0.002754878887322597,0.0009888475427097569,0.003973893828435822
728,40,0.118,0.155,1.912,2.51,0.11,0.15,135,150,2,3,0,9,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,142.40407385019412,0.2308765009287492,0.04766918947250538,0.07931262728179146,0.1079975785761796,0.0016892352533652629,0.009537153695217146,0.05497514498901734,0.05376839009514638,0.01671604816557984,0.0023162048030941113,0.0006559973728102753,0.00198731571011446
729,40,0.118,0.155,1.912,2.51,0.11,0.15,150,180,2,3,0,10,2,0.13728352562572282,2.1358704709315948,0.1291683304323734,164.8185141202927,0.23267835663729242,0.04103277716555903,0.01963566668044127,0.076437796811867,0.0024514225023663035,0.002882448085258242,0.006920288462680853,0.015686243569270893,0.008422071228198724,0.0017910029970471084,0.000745701793239727,0.00252220404448485
730,40,0.118,0.155,1.912,2.51,0.11,0.15,180,210,2,3,0,12,2,0.13728352562572282,2.1358704709315948,0.1291683304323734,195.16827503667724,0.3800056096125578,0.08495837535213903,0.10121857492598928,0.15748333536608772,0.0021209617068570718,0.014740608855558843,0.06580645279560703,0.07385041344351,0.014948887767722229,0.0037126974593042717,0.0011440801889180806,0.003946370641969449
734,40,0.118,0.155,1.912,2.51,0.11,0.15,255,285,2,3,0,17,2,0.13728352562572282,2.1358704709315948,0.1291683304323734,271.2734100478962,1.2956481883727111,0.3437154284409038,0.3141767793961081,0.5176086415740483,0.0,0.1105833833379678,0.0440181452684253,0.27239519063152073,0.10050786703398554,0.00967635624662968,0.0034104875875849423,0.015485338661548885
735,40,0.118,0.155,1.912,2.51,0.11,0.15,285,300,2,3,0,19,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,292.87520480990344,1.4885557123348327,0.17264977972407122,0.1893965962191271,0.5091377394642682,0.0010945271339896435,0.04197911503442688,0.15684696277937127,0.07307666193782654,0.06374939898012683,0.009638410944987153,0.0008241745611310497,0.010122867541073796
736,40,0.118,0.155,1.912,2.51,0.11,0.15,300,315,2,3,0,20,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,307.8978546151738,1.8352634895538846,0.13278309088544224,0.20822722427749712,0.6187639848619945,0.0012397524977758427,0.029029773541370846,0.0426324556735045,0.16119681026726648,0.12088744779357972,0.010391481754659905,0.0015318801821388836,0.009929715053926431
737,40,0.118,0.155,1.912,2.51,0.11,0.15,315,330,2,3,0,21,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,322.89299322332164,2.5475093912439375,0.15448759675414866,0.1958165766407694,0.8321716771889534,0.0006463268060530127,0.01501982242727841,0.050790709900222365,0.08794320315096223,0.1658966652667113,0.019295961709993488,0.003409864962367683,0.016814046032645216
738,40,0.118,0.155,1.912,2.51,0.11,0.15,330,345,2,3,0,22,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,337.8591048963735,3.529238585530156,0.2339464828210354,0.4019134296931836,1.190394260373999,0.0013911171484569116,0.15578958168114657,0.21931702231735992,0.17571764057950767,0.2411615020086897,0.013378574701063147,0.0036496758746525893,0.011249909348998794
739,40,0.118,0.155,1.912,2.51,0.11,0.15,345,360,2,3,0,23,1,0.13728352562572282,2.1358704709315948,0.1291683304323734,352.6352668432662,4.3782460237064145,0.3009610400434647,0.3949642714247683,1.4450661184174551,0.0008745656584994913,0.12597489400665085,0.016519657270276454,0.18897897636975355,0.3224638300252766,0.016378232632650053,0.003714374102116968,0.012548412503674665
740,41,0.118,0.155,1.912,2.51,0.15,0.25,0,15,2,3,1,0,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,7.127536153695256,5.04169011173658,0.2762804296420295,0.5969902450897271,1.7083822760607186,0.0009104334082028756,0.18662538388254768,0.04530429347910881,0.3212137040519386,0.4642613009744384,0.03784668736579509,0.013380023600550985,0.028252640108626152
741,41,0.118,0.155,1.912,2.51,0.15,0.25,15,30,2,3,1,1,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,21.846528489307822,3.0844433742541626,0.12798360185310267,0.3066324029086647,1.0261597131782703,0.0008451247153908046,0.17449438977474527,0.10783586913127965,0.13818501651355544,0.18084685777717172,0.007709241272497975,0.004765536249254962,0.01204843503820388
742,41,0.118,0.155,1.912,2.51,0.15,0.25,30,45,2,3,1,2,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,36.85654085987477,1.700369994842721,0.06613954766134786,0.16450779839684362,0.5643568517960479,0.0004998271243149814,0.06233931978235473,0.09703004938980302,0.008214325691002373,0.11689768675697568,0.006133057208788681,0.0023744206221013903,0.005385194055759112
743,41,0.118,0.155,1.912,2.51,0.15,0.25,45,60,2,3,1,3,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,51.97654523472476,1.0296407442824707,0.052043955178045394,0.09047085424293984,0.33918729012312415,0.00040654093468744435,0.05581372657360265,0.007489398621871877,0.021907940494349794,0.06727444971544352,0.0015794152373320982,0.0013332481770442035,0.0027816514781334625
744,41,0.118,0.155,1.912,2.51,0.15,0.25,60,75,2,3,1,4,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,67.0656646568088,0.8105290197441873,0.059864069135500075,0.09587046519647242,0.2746120253179069,0.00040995880455032337,0.048971690072686036,0.018137361072516903,0.056847941833106395,0.05670169736116424,0.0035192069120938132,0.00017324764994803568,0.004125137721243745
745,41,0.118,0.155,1.912,2.51,0.15,0.25,75,90,2,3,1,5,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,82.16902867896573,0.6783931170544004,0.10401380163260764,0.08804742592340255,0.2326838436413047,0.000910698575841527,0.0444762631917807,0.013952828772074544,0.059990785621191416,0.044449803951410835,0.0050434182584988985,0.0011012236333575386,0.0020052408401578245
746,41,0.118,0.155,1.912,2.51,0.15,0.25,90,105,2,3,1,6,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,97.21066587533768,0.40833367274047583,0.0695081964396002,0.0848360254263537,0.15493226717397696,0.0016774213475476,0.03105620735985169,0.030829410767584775,0.0597955704437133,0.04123786003754157,0.004290863204609361,0.0009366702856346528,0.001823605972845834
747,41,0.118,0.155,1.912,2.51,0.15,0.25,105,120,2,3,1,7,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,112.26453045320713,0.3163515320731517,0.037098479066813364,0.029020542953799494,0.10454654777022424,0.0012311481009997871,0.011301588422512113,0.00020568372188251187,0.022751306424881983,0.013924608308350262,0.003595184615934645,0.000589253665654836,0.0011795424712850373
748,41,0.118,0.155,1.912,2.51,0.15,0.25,120,135,2,3,1,8,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,127.29817833813125,0.23908889784810639,0.020819822793636443,0.023455944333266657,0.07944937604815284,0.0012739099251098127,0.003525314069732674,0.01517865118269728,0.004944348129810622,0.016731699171591983,0.0021529042157521576,0.0007369242787339741,0.0011588146764450883
749,41,0.118,0.155,1.912,2.51,0.15,0.25,135,150,2,3,1,9,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,142.36028869183318,0.28047441469081946,0.02026530883462282,0.029975482669603842,0.09395728275580456,0.0011404317174412934,0.010098464883289046,0.010180264085864355,0.019003663446098412,0.018117528742012643,0.0016630609148544282,0.0006665956371204521,0.0014926938153490739
750,41,0.118,0.155,1.912,2.51,0.15,0.25,150,165,2,3,1,10,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,157.4478209103528,0.2281218062831331,0.0175543649443724,0.02556274826710759,0.07680486960611085,0.0007276669525377536,0.007614164110115773,0.016386343100106556,0.010833346617541111,0.014367725678674961,0.0013092995396876653,0.0010803240182565691,0.0016260148738760955
751,41,0.118,0.155,1.912,2.51,0.15,0.25,165,180,2,3,1,11,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,172.48229787389994,0.19303138862765049,0.020982303842386255,0.022769845208532303,0.06537849849161677,0.0009178452009939317,0.004627526391864111,0.014558656104873148,0.008231317619496994,0.014648149800450374,0.0008689262528394254,0.0007513379673391025,0.0013899858239201537
752,41,0.118,0.155,1.912,2.51,0.15,0.25,180,195,2,3,1,12,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,187.54664348646608,0.19212251257991728,0.026777425290444554,0.03459977028932494,0.07012660634564089,0.0007798403767834388,0.004991466393239205,0.030641663955347453,0.004632209603485617,0.014488936554994206,0.0009204363438825053,0.000512538300781012,0.0011502165223312522
753,41,0.118,0.155,1.912,2.51,0.15,0.25,195,225,2,3,1,13,2,0.13679761063125273,2.1355102558701367,0.19743181775840762,210.34308653808162,0.19985996079874413,0.031185300556572662,0.04531521346262915,0.07797296342342987,0.0011561247319063002,0.01887594673738549,0.004305525236611239,0.03789311328820594,0.015505340150252202,0.0019032133383971143,0.0006086320572505409,0.0009946990119524327
755,41,0.118,0.155,1.912,2.51,0.15,0.25,240,285,2,3,1,16,3,0.13679761063125273,2.1355102558701367,0.19743181775840762,265.32042415078536,0.30661836183642477,0.05294447551885139,0.06307363815401502,0.11599517590010665,0.0005356169039351032,0.02681119796971196,0.03464314580319478,0.04286423836369344,0.014765986262452537,0.003198771461477301,0.0007699382798118116,0.0019057219106873263
756,41,0.118,0.155,1.912,2.51,0.15,0.25,285,300,2,3,1,19,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,292.9585544081887,0.7072122281689353,0.053982760359808014,0.05880727557254497,0.2321051774139471,0.00027160144187601733,0.03278755329498819,0.014739421542381302,0.025194988231395616,0.03880626182490003,0.0024304397602995776,0.0018892539052505167,0.00502337592097733
757,41,0.118,0.155,1.912,2.51,0.15,0.25,300,315,2,3,1,20,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,308.02350800447147,1.0861122215904844,0.050379886020945876,0.08012839073978853,0.35401558096887475,0.0004237926817171892,0.04140848678259407,0.019051691369407164,0.02980456006677708,0.05875710990955829,0.0008384905878361874,0.0027757900073556965,0.0014282559132391306
758,41,0.118,0.155,1.912,2.51,0.15,0.25,315,330,2,3,1,21,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,323.11729790413597,1.7974355447390038,0.06488765215939767,0.4007725241491516,0.6973359031300638,0.0005303599586804574,0.36986432712913886,0.01779981765385111,0.07427051603515537,0.13404927651466844,0.003228621777313458,0.004154279883416205,0.00406973632576087
759,41,0.118,0.155,1.912,2.51,0.15,0.25,330,345,2,3,1,22,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,338.13357229029623,2.9023991523816424,0.123837986785384,0.2832481214222719,0.9640290671432814,0.0005776559242360251,0.16705881526795271,0.09972124735076876,0.04267408032029803,0.20118529025649476,0.008204173542994903,0.007006769774528299,0.008921408194943775
760,41,0.118,0.155,1.912,2.51,0.15,0.25,345,360,2,3,1,23,1,0.13679761063125273,2.1355102558701367,0.19743181775840762,352.85572357437803,4.567707745201459,0.2650321699922262,0.5026387463194522,1.5348324948419365,0.0008635241090190808,0.2469918754736864,0.32085715549877253,0.10119065919118403,0.27988885138602293,0.015492538725219654,0.00857393182146926,0.010646323553120143
