# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
283.65 1.32 0.18 -0.50 10.60 -0.37 0.14
313.28 1.32 0.18 -0.50 10.60 -0.37 0.12
346.93 1.33 0.18 -0.50 10.60 -0.14 0.07
14.48 1.33 0.18 -0.70 10.60 0.12 0.06
44.66 1.32 0.18 -0.70 10.60 0.21 0.09
76.18 1.32 0.18 -0.70 10.60 0.27 0.17
104.85 1.32 0.18 -0.70 10.60 0.14 0.18
134.46 1.32 0.18 -0.69 10.60 0.12 0.15
163.36 1.33 0.18 -0.70 10.60 -0.20 0.11
194.69 1.32 0.18 -0.70 10.60 -0.05 0.09
226.24 1.32 0.18 -0.70 10.60 -0.14 0.17
255.80 1.32 0.18 -0.70 10.60 -0.20 0.15
284.32 1.32 0.18 -0.70 10.60 -0.28 0.13
312.99 1.32 0.18 -0.70 10.60 -0.44 0.11
347.14 1.33 0.18 -0.70 10.60 -0.19 0.09
13.25 1.33 0.18 -0.90 10.60 0.16 0.09
45.73 1.32 0.18 -0.90 10.60 0.28 0.11
75.59 1.32 0.18 -0.90 10.60 0.06 0.17
104.68 1.33 0.18 -0.90 10.60 0.34 0.18
134.49 1.33 0.18 -0.90 10.60 -0.36 0.13
163.43 1.33 0.18 -0.90 10.60 -0.01 0.13
195.64 1.32 0.18 -0.89 10.60 -0.11 0.13
226.08 1.33 0.18 -0.90 10.60 0.02 0.15
256.30 1.32 0.18 -0.90 10.60 0.11 0.21
284.41 1.31 0.18 -0.90 10.60 -0.47 0.13
312.83 1.32 0.18 -0.90 10.60 -0.07 0.10
348.17 1.33 0.18 -0.90 10.60 -0.24 0.10
15.33 1.70 0.18 -0.13 10.60 -0.04 0.11
44.15 1.69 0.18 -0.13 10.60 0.13 0.10
76.85 1.69 0.18 -0.13 10.60 0.23 0.11
105.33 1.68 0.18 -0.13 10.60 0.43 0.10
134.77 1.67 0.18 -0.13 10.60 -0.10 0.12
164.65 1.67 0.18 -0.13 10.60 -0.39 0.12
194.83 1.68 0.18 -0.13 10.60 -0.05 0.12
224.31 1.66 0.18 -0.13 10.60 -0.19 0.16
254.54 1.66 0.18 -0.13 10.60 -0.16 0.17
283.38 1.68 0.18 -0.13 10.60 -0.21 0.15
315.74 1.68 0.18 -0.13 10.60 -0.24 0.16
344.83 1.70 0.18 -0.13 10.60 -0.28 0.12
15.51 1.69 0.18 -0.20 10.60 0.06 0.06
43.08 1.69 0.18 -0.20 10.60 0.18 0.06
76.41 1.69 0.18 -0.20 10.60 0.39 0.08
105.51 1.67 0.18 -0.20 10.60 0.21 0.08
134.84 1.68 0.18 -0.20 10.60 0.10 0.09
164.26 1.68 0.18 -0.20 10.60 0.04 0.08
195.46 1.68 0.18 -0.20 10.60 -0.19 0.09
224.58 1.66 0.18 -0.20 10.60 -0.17 0.11
253.91 1.66 0.18 -0.20 10.60 -0.19 0.11
283.81 1.66 0.18 -0.20 10.60 -0.37 0.11
316.18 1.67 0.18 -0.20 10.60 -0.18 0.11
346.15 1.70 0.18 -0.20 10.60 -0.19 0.07
15.50 1.68 0.18 -0.32 10.60 0.08 0.04
43.03 1.68 0.18 -0.32 10.60 0.15 0.06
76.09 1.67 0.18 -0.32 10.60 0.21 0.08
105.68 1.67 0.18 -0.32 10.60 0.07 0.09
134.66 1.67 0.18 -0.32 10.60 0.18 0.10
164.19 1.67 0.18 -0.32 10.60 0.16 0.09
195.45 1.67 0.18 -0.32 10.60 0.13 0.09
224.95 1.67 0.18 -0.32 10.60 0.03 0.12
254.51 1.65 0.18 -0.32 10.60 -0.25 0.12
284.11 1.66 0.18 -0.33 10.60 -0.37 0.10
315.62 1.66 0.18 -0.33 10.60 -0.21 0.09
346.59 1.69 0.18 -0.33 10.60 -0.10 0.05
15.04 1.69 0.18 -0.50 10.60 -0.00 0.04
42.51 1.68 0.18 -0.50 10.60 0.30 0.05
76.40 1.66 0.18 -0.50 10.60 0.27 0.09
105.40 1.66 0.18 -0.50 10.60 0.25 0.11
134.41 1.67 0.18 -0.50 10.60 0.14 0.13
163.89 1.67 0.18 -0.50 10.60 -0.09 0.10
194.97 1.67 0.18 -0.49 10.60 0.06 0.11
224.70 1.66 0.18 -0.50 10.60 0.16 0.14
255.05 1.65 0.18 -0.50 10.60 -0.13 0.13
284.22 1.66 0.18 -0.50 10.60 -0.38 0.10
314.13 1.66 0.18 -0.50 10.60 -0.45 0.08
347.12 1.68 0.18 -0.50 10.60 -0.08 0.05
14.22 1.70 0.18 -0.70 10.60 0.13 0.04
43.90 1.66 0.18 -0.70 10.60 0.29 0.07
75.96 1.65 0.18 -0.70 10.60 0.47 0.11
105.35 1.65 0.18 -0.69 10.60 0.16 0.12
134.25 1.67 0.18 -0.70 10.60 0.10 0.14
164.02 1.66 0.18 -0.69 10.60 0.05 0.10
195.03 1.66 0.18 -0.70 10.60 -0.07 0.11
225.87 1.66 0.18 -0.69 10.60 -0.25 0.19
255.53 1.65 0.18 -0.70 10.60 -0.12 0.15
284.24 1.66 0.18 -0.70 10.60 -0.26 0.10
312.40 1.67 0.18 -0.70 10.60 -0.22 0.09
347.79 1.70 0.18 -0.70 10.60 -0.13 0.05
12.90 1.71 0.17 -0.90 10.60 -0.01 0.04
44.84 1.66 0.18 -0.90 10.60 0.38 0.10
75.51 1.65 0.18 -0.90 10.60 0.11 0.12
105.35 1.66 0.18 -0.90 10.60 0.20 0.19
134.35 1.67 0.18 -0.89 10.60 0.06 0.16
164.13 1.67 0.18 -0.90 10.60 0.06 0.12
194.88 1.66 0.18 -0.89 10.60 0.12 0.15
225.94 1.66 0.18 -0.90 10.60 -0.28 0.26
256.16 1.65 0.18 -0.90 10.60 -0.04 0.16
284.39 1.66 0.18 -0.90 10.60 -0.18 0.10
313.01 1.66 0.18 -0.91 10.60 -0.21 0.07
347.94 1.72 0.17 -0.91 10.60 -0.16 0.04
15.25 2.25 0.17 -0.13 10.60 0.00 0.06
42.99 2.23 0.18 -0.13 10.60 0.18 0.08
76.12 2.20 0.18 -0.13 10.60 0.36 0.08
104.63 2.19 0.18 -0.13 10.60 0.14 0.09
134.80 2.19 0.18 -0.13 10.60 0.19 0.09
163.53 2.19 0.18 -0.13 10.60 0.05 0.10
194.92 2.18 0.18 -0.13 10.60 -0.19 0.12
224.14 2.17 0.18 -0.13 10.60 -0.23 0.15
254.62 2.17 0.18 -0.13 10.60 -0.30 0.19
283.74 2.16 0.18 -0.13 10.60 -0.05 0.26
316.89 2.28 0.17 -0.13 10.60 -0.17 0.17
345.21 2.25 0.17 -0.13 10.60 -0.09 0.08
15.05 2.26 0.17 -0.20 10.60 0.04 0.04
42.81 2.25 0.18 -0.20 10.60 0.18 0.05
76.08 2.20 0.18 -0.20 10.60 0.35 0.06
104.65 2.19 0.18 -0.20 10.60 0.26 0.06
135.31 2.19 0.18 -0.20 10.60 0.09 0.06
163.97 2.19 0.18 -0.20 10.60 -0.01 0.07
195.56 2.18 0.18 -0.20 10.60 -0.02 0.08
223.63 2.17 0.18 -0.20 10.60 -0.10 0.11
253.99 2.16 0.18 -0.20 10.60 -0.00 0.11
283.86 2.17 0.18 -0.20 10.60 -0.06 0.14
318.99 2.30 0.17 -0.20 10.60 -0.13 0.06
345.64 2.26 0.17 -0.20 10.60 -0.13 0.04
15.02 2.26 0.17 -0.33 10.60 0.02 0.03
41.78 2.25 0.17 -0.33 10.60 0.16 0.04
75.77 2.18 0.18 -0.32 10.60 0.26 0.06
104.69 2.19 0.18 -0.32 10.60 0.18 0.08
135.77 2.18 0.18 -0.32 10.60 0.05 0.08
164.23 2.18 0.18 -0.32 10.60 -0.01 0.07
194.98 2.17 0.18 -0.32 10.60 0.06 0.10
224.18 2.17 0.18 -0.32 10.60 -0.19 0.12
254.91 2.18 0.18 -0.32 10.60 -0.35 0.12
285.07 2.17 0.18 -0.33 10.60 -0.25 0.10
319.24 2.31 0.17 -0.33 10.60 -0.12 0.05
345.55 2.26 0.17 -0.33 10.60 -0.15 0.03
14.90 2.25 0.17 -0.50 10.60 0.02 0.02
40.67 2.27 0.17 -0.50 10.60 0.13 0.04
75.71 2.19 0.18 -0.49 10.60 0.39 0.07
104.80 2.18 0.18 -0.50 10.60 0.25 0.08
135.48 2.19 0.18 -0.50 10.60 0.12 0.08
163.91 2.18 0.18 -0.50 10.60 -0.06 0.09
195.08 2.16 0.18 -0.50 10.60 -0.15 0.11
224.38 2.17 0.18 -0.50 10.60 -0.10 0.13
255.65 2.19 0.18 -0.50 10.60 -0.14 0.11
284.69 2.19 0.18 -0.50 10.60 -0.35 0.08
319.49 2.31 0.17 -0.50 10.60 -0.16 0.04
345.22 2.26 0.17 -0.50 10.60 -0.11 0.02
14.85 2.24 0.17 -0.70 10.60 0.08 0.02
39.37 2.28 0.17 -0.70 10.60 0.13 0.04
75.95 2.17 0.18 -0.70 10.60 0.40 0.11
104.88 2.17 0.18 -0.69 10.60 0.16 0.11
135.68 2.18 0.18 -0.69 10.60 0.11 0.11
163.89 2.18 0.18 -0.69 10.60 0.09 0.10
194.64 2.17 0.18 -0.70 10.60 -0.16 0.14
225.26 2.17 0.18 -0.69 10.60 -0.15 0.19
256.14 2.18 0.18 -0.70 10.60 -0.34 0.10
284.69 2.19 0.18 -0.70 10.60 -0.37 0.08
319.43 2.29 0.17 -0.70 10.60 -0.23 0.04
345.23 2.24 0.17 -0.70 10.60 -0.10 0.02
14.89 2.21 0.17 -0.90 10.60 0.06 0.02
38.72 2.28 0.17 -0.90 10.60 0.21 0.04
75.66 2.15 0.18 -0.90 10.60 0.22 0.14
105.40 2.17 0.18 -0.89 10.60 0.45 0.15
135.40 2.19 0.18 -0.89 10.60 0.06 0.14
163.79 2.19 0.18 -0.89 10.60 0.22 0.13
194.49 2.17 0.18 -0.90 10.60 -0.11 0.18
225.90 2.17 0.18 -0.89 10.60 -0.41 0.18
256.68 2.18 0.18 -0.90 10.60 -0.03 0.13
284.48 2.18 0.18 -0.90 10.60 -0.36 0.08
319.49 2.27 0.17 -0.90 10.60 -0.22 0.04
344.75 2.22 0.17 -0.90 10.60 -0.08 0.02
14.94 2.77 0.18 -0.13 10.60 0.03 0.05
41.80 2.76 0.18 -0.13 10.60 -0.03 0.11
77.12 2.71 0.19 -0.13 10.60 0.21 0.13
104.85 2.72 0.19 -0.13 10.60 0.16 0.15
135.30 2.73 0.19 -0.13 10.60 0.23 0.13
163.46 2.74 0.19 -0.13 10.60 0.11 0.14
194.86 2.71 0.19 -0.13 10.60 0.01 0.20
224.77 2.73 0.19 -0.13 10.60 -0.11 0.21
318.25 2.78 0.18 -0.13 10.60 -0.09 0.09
345.65 2.78 0.18 -0.13 10.60 -0.09 0.07
14.70 2.76 0.18 -0.20 10.60 0.02 0.03
41.52 2.76 0.18 -0.20 10.60 0.16 0.05
76.17 2.71 0.19 -0.20 10.60 0.30 0.09
105.18 2.73 0.19 -0.20 10.60 0.28 0.10
135.17 2.73 0.19 -0.20 10.60 0.02 0.09
163.82 2.73 0.19 -0.20 10.60 0.06 0.10
195.11 2.72 0.19 -0.20 10.60 -0.19 0.12
224.68 2.74 0.19 -0.20 10.60 -0.05 0.18
255.41 2.75 0.19 -0.20 10.60 -0.27 0.20
285.71 2.70 0.19 -0.20 10.60 -0.07 0.20
318.71 2.77 0.18 -0.20 10.60 -0.14 0.04
345.77 2.77 0.18 -0.20 10.60 -0.09 0.03
14.89 2.76 0.18 -0.33 10.60 0.05 0.02
41.24 2.76 0.18 -0.33 10.60 0.13 0.04
75.61 2.71 0.19 -0.32 10.60 0.17 0.10
104.66 2.71 0.19 -0.32 10.60 0.15 0.11
135.75 2.73 0.19 -0.32 10.60 0.20 0.11
163.76 2.73 0.19 -0.32 10.60 0.16 0.11
195.55 2.73 0.19 -0.31 10.60 -0.23 0.13
225.06 2.73 0.19 -0.32 10.60 -0.07 0.17
255.12 2.74 0.19 -0.32 10.60 -0.23 0.14
285.96 2.73 0.19 -0.32 10.60 -0.40 0.12
318.90 2.77 0.18 -0.33 10.60 -0.20 0.03
345.16 2.76 0.18 -0.33 10.60 -0.07 0.03
15.72 2.75 0.19 -0.50 10.60 0.03 0.02
40.55 2.75 0.18 -0.50 10.60 0.10 0.03
75.95 2.70 0.19 -0.49 10.60 0.19 0.10
105.05 2.71 0.19 -0.50 10.60 0.18 0.11
135.56 2.73 0.19 -0.49 10.60 0.08 0.11
164.05 2.74 0.19 -0.50 10.60 0.08 0.11
193.98 2.71 0.19 -0.50 10.60 -0.09 0.17
225.01 2.72 0.19 -0.49 10.60 0.02 0.19
256.10 2.72 0.19 -0.50 10.60 -0.10 0.12
285.50 2.70 0.19 -0.50 10.60 -0.51 0.09
319.64 2.76 0.18 -0.50 10.60 -0.25 0.03
344.29 2.75 0.19 -0.50 10.60 -0.12 0.02
16.59 2.73 0.19 -0.69 10.60 0.04 0.03
40.03 2.75 0.18 -0.70 10.60 0.12 0.03
75.86 2.70 0.19 -0.69 10.60 0.21 0.16
105.10 2.72 0.19 -0.69 10.60 0.23 0.16
135.80 2.73 0.19 -0.70 10.60 0.01 0.16
163.92 2.71 0.19 -0.69 10.60 0.12 0.17
194.66 2.73 0.19 -0.69 10.60 -0.11 0.21
226.15 2.72 0.19 -0.70 10.60 -0.28 0.20
256.47 2.71 0.19 -0.70 10.60 -0.42 0.12
284.15 2.72 0.19 -0.70 10.60 -0.19 0.10
320.22 2.76 0.18 -0.70 10.60 -0.18 0.03
343.23 2.73 0.19 -0.70 10.60 -0.12 0.03
17.72 2.71 0.19 -0.89 10.60 0.04 0.03
39.56 2.75 0.18 -0.90 10.60 0.12 0.04
76.78 2.70 0.19 -0.89 10.60 0.64 0.18
105.25 2.73 0.19 -0.89 10.60 0.07 0.18
136.77 2.72 0.19 -0.89 10.60 -0.19 0.17
164.18 2.72 0.19 -0.90 10.60 -0.05 0.18
195.61 2.71 0.19 -0.89 10.60 0.35 0.41
225.32 2.74 0.19 -0.90 10.60 -0.36 0.35
256.68 2.73 0.19 -0.90 10.60 -0.06 0.14
283.70 2.70 0.19 -0.90 10.60 -0.28 0.12
320.47 2.75 0.18 -0.90 10.60 -0.22 0.03
342.05 2.71 0.19 -0.89 10.60 -0.16 0.03
17.64 1.12 0.23 -0.13 10.60 0.21 0.33
77.16 1.11 0.23 -0.13 10.60 -0.33 0.26
103.67 1.12 0.22 -0.13 10.60 0.04 0.32
134.43 1.13 0.22 -0.13 10.60 0.20 0.16
164.09 1.14 0.21 -0.13 10.60 -0.07 0.31
194.25 1.14 0.21 -0.13 10.60 0.24 0.19
226.11 1.12 0.22 -0.13 10.60 -0.22 0.14
313.54 1.11 0.23 -0.13 10.60 -0.13 0.30
345.53 1.11 0.23 -0.13 10.60 0.29 0.39
15.62 1.11 0.23 -0.20 10.60 0.40 0.18
46.06 1.11 0.23 -0.20 10.60 0.15 0.20
76.04 1.11 0.23 -0.20 10.60 0.27 0.21
104.04 1.11 0.22 -0.20 10.60 -0.17 0.18
133.22 1.12 0.22 -0.20 10.60 0.17 0.10
160.92 1.14 0.21 -0.20 10.60 0.05 0.14
196.50 1.14 0.21 -0.19 10.60 -0.15 0.22
228.54 1.12 0.22 -0.20 10.60 0.29 0.16
256.03 1.11 0.22 -0.20 10.60 -0.04 0.18
282.78 1.12 0.23 -0.20 10.60 -0.19 0.25
314.84 1.11 0.23 -0.20 10.60 -0.32 0.19
344.98 1.11 0.23 -0.20 10.60 0.40 0.20
15.44 1.11 0.23 -0.33 10.60 -0.11 0.14
44.55 1.11 0.23 -0.33 10.60 0.10 0.15
75.58 1.11 0.23 -0.32 10.60 0.31 0.21
103.77 1.12 0.22 -0.32 10.60 -0.10 0.18
133.57 1.13 0.22 -0.32 10.60 -0.09 0.11
161.95 1.14 0.21 -0.31 10.60 0.20 0.18
227.46 1.12 0.22 -0.32 10.60 -0.03 0.11
256.27 1.12 0.22 -0.32 10.60 -0.28 0.18
283.15 1.12 0.23 -0.33 10.60 -0.34 0.21
315.05 1.11 0.23 -0.33 10.60 -0.23 0.18
345.55 1.11 0.23 -0.32 10.60 -0.02 0.16
15.34 1.11 0.23 -0.50 10.60 0.07 0.11
44.13 1.11 0.23 -0.50 10.60 0.17 0.15
76.25 1.12 0.23 -0.49 10.60 0.02 0.23
102.87 1.12 0.22 -0.50 10.60 -0.05 0.20
132.15 1.13 0.22 -0.48 10.60 0.08 0.46
229.96 1.13 0.22 -0.49 10.60 0.05 0.12
257.72 1.12 0.22 -0.50 10.60 0.12 0.16
284.11 1.12 0.22 -0.50 10.60 -0.16 0.19
314.30 1.12 0.23 -0.50 10.60 0.17 0.19
346.32 1.12 0.23 -0.50 10.60 0.13 0.13
15.49 1.12 0.23 -0.70 10.60 0.14 0.12
44.19 1.11 0.23 -0.70 10.60 0.00 0.15
75.05 1.12 0.22 -0.70 10.60 0.60 0.24
101.99 1.13 0.22 -0.69 10.60 -0.09 0.26
130.60 1.14 0.21 -0.68 10.60 0.01 0.18
230.04 1.14 0.21 -0.69 10.60 0.07 0.17
259.09 1.12 0.22 -0.70 10.60 0.24 0.21
285.13 1.12 0.22 -0.70 10.60 -0.29 0.22
313.65 1.12 0.23 -0.70 10.60 -0.05 0.18
347.11 1.12 0.23 -0.70 10.60 -0.02 0.12
14.31 1.12 0.23 -0.90 10.60 0.24 0.13
45.85 1.11 0.22 -0.90 10.60 -0.26 0.18
73.97 1.12 0.22 -0.90 10.60 -0.37 0.35
101.37 1.13 0.22 -0.89 10.60 -0.51 0.37
259.33 1.13 0.22 -0.89 10.60 -0.03 0.24
285.21 1.11 0.22 -0.90 10.60 0.06 0.21
312.44 1.11 0.23 -0.90 10.60 -0.07 0.19
346.67 1.12 0.23 -0.90 10.60 -0.10 0.16
15.62 1.33 0.24 -0.13 10.60 -0.05 0.24
45.99 1.33 0.23 -0.13 10.60 0.02 0.22
76.15 1.33 0.23 -0.13 10.60 -0.05 0.22
104.24 1.33 0.23 -0.13 10.60 -0.33 0.25
134.04 1.34 0.23 -0.13 10.60 -0.16 0.13
163.61 1.34 0.22 -0.13 10.60 -0.03 0.16
195.05 1.34 0.22 -0.13 10.60 0.11 0.13
226.14 1.33 0.23 -0.13 10.60 -0.01 0.18
255.62 1.33 0.23 -0.13 10.60 -0.24 0.34
283.77 1.33 0.23 -0.13 10.60 -0.13 0.29
313.79 1.33 0.23 -0.13 10.60 0.20 0.21
346.00 1.33 0.23 -0.13 10.60 -0.35 0.22
15.45 1.33 0.23 -0.20 10.60 0.07 0.13
45.53 1.33 0.23 -0.20 10.60 0.04 0.15
76.48 1.33 0.23 -0.20 10.60 0.09 0.17
104.32 1.33 0.23 -0.20 10.60 -0.26 0.16
134.31 1.33 0.23 -0.20 10.60 -0.04 0.08
163.13 1.35 0.22 -0.20 10.60 0.06 0.10
194.83 1.35 0.22 -0.20 10.60 0.10 0.10
226.50 1.34 0.23 -0.20 10.60 -0.11 0.10
255.43 1.34 0.23 -0.20 10.60 0.00 0.18
283.48 1.33 0.23 -0.20 10.60 -0.05 0.21
314.01 1.33 0.23 -0.20 10.60 -0.32 0.15
346.24 1.34 0.23 -0.20 10.60 -0.28 0.15
15.41 1.33 0.23 -0.33 10.60 0.20 0.11
44.82 1.33 0.23 -0.33 10.60 0.12 0.12
76.16 1.33 0.23 -0.32 10.60 0.30 0.17
104.55 1.34 0.23 -0.32 10.60 0.02 0.15
134.76 1.34 0.23 -0.32 10.60 0.12 0.07
162.08 1.35 0.22 -0.32 10.60 0.14 0.12
195.70 1.35 0.22 -0.32 10.60 -0.06 0.10
226.66 1.34 0.23 -0.32 10.60 -0.09 0.09
255.79 1.33 0.23 -0.32 10.60 0.24 0.16
283.85 1.33 0.23 -0.33 10.60 0.23 0.18
314.42 1.33 0.23 -0.33 10.60 -0.15 0.18
345.90 1.33 0.23 -0.33 10.60 -0.13 0.12
14.90 1.33 0.23 -0.50 10.60 0.13 0.09
44.83 1.33 0.23 -0.50 10.60 0.31 0.11
76.09 1.33 0.23 -0.50 10.60 0.16 0.17
103.81 1.34 0.23 -0.50 10.60 0.12 0.16
134.54 1.34 0.22 -0.49 10.60 0.10 0.08
162.38 1.36 0.22 -0.49 10.60 0.07 0.13
195.76 1.36 0.22 -0.49 10.60 -0.07 0.11
227.07 1.34 0.23 -0.49 10.60 0.14 0.08
256.05 1.34 0.23 -0.50 10.60 0.02 0.14
284.23 1.33 0.23 -0.50 10.60 -0.35 0.17
313.75 1.33 0.23 -0.50 10.60 -0.14 0.14
346.13 1.33 0.23 -0.50 10.60 -0.17 0.09
14.75 1.33 0.23 -0.70 10.60 0.18 0.09
45.16 1.33 0.23 -0.70 10.60 0.10 0.12
75.31 1.33 0.23 -0.70 10.60 0.02 0.19
103.51 1.34 0.23 -0.69 10.60 0.24 0.15
133.69 1.35 0.22 -0.70 10.60 0.09 0.10
161.71 1.37 0.22 -0.69 10.60 -0.29 0.34
196.71 1.37 0.22 -0.68 10.60 -0.06 0.18
227.83 1.35 0.23 -0.69 10.60 0.02 0.12
256.80 1.34 0.23 -0.69 10.60 -0.00 0.16
284.35 1.33 0.23 -0.70 10.60 -0.14 0.18
313.04 1.33 0.23 -0.70 10.60 -0.24 0.14
346.75 1.33 0.23 -0.70 10.60 0.02 0.09
13.87 1.33 0.23 -0.90 10.60 0.22 0.09
45.46 1.33 0.23 -0.90 10.60 0.13 0.15
75.10 1.33 0.23 -0.90 10.60 -0.23 0.21
102.92 1.34 0.23 -0.89 10.60 -0.06 0.16
132.35 1.35 0.22 -0.89 10.60 -0.06 0.12
160.16 1.39 0.21 -0.87 10.60 0.15 0.25
197.74 1.39 0.21 -0.88 10.60 -0.09 0.28
228.55 1.35 0.22 -0.89 10.60 -0.11 0.18
257.64 1.34 0.23 -0.90 10.60 -0.29 0.16
284.85 1.33 0.23 -0.90 10.60 -0.08 0.18
313.07 1.33 0.23 -0.90 10.60 -0.31 0.14
347.74 1.33 0.23 -0.90 10.60 0.13 0.11
14.98 1.70 0.23 -0.13 10.60 -0.25 0.13
45.08 1.70 0.23 -0.13 10.60 0.17 0.12
76.24 1.69 0.23 -0.13 10.60 0.14 0.14
105.35 1.68 0.23 -0.13 10.60 0.30 0.16
134.13 1.69 0.23 -0.13 10.60 0.14 0.12
164.68 1.70 0.23 -0.13 10.60 -0.17 0.11
194.24 1.70 0.23 -0.13 10.60 -0.06 0.11
225.04 1.68 0.24 -0.13 10.60 -0.08 0.16
255.11 1.68 0.23 -0.13 10.60 -0.26 0.21
283.90 1.68 0.24 -0.13 10.60 -0.29 0.26
315.59 1.69 0.24 -0.13 10.60 -0.41 0.14
345.76 1.70 0.23 -0.13 10.60 -0.23 0.13
14.91 1.70 0.23 -0.20 10.60 0.17 0.08
45.24 1.69 0.24 -0.20 10.60 0.13 0.08
76.02 1.68 0.23 -0.20 10.60 0.38 0.10
104.60 1.68 0.23 -0.20 10.60 0.14 0.11
134.49 1.69 0.23 -0.20 10.60 -0.02 0.09
164.32 1.69 0.23 -0.20 10.60 0.01 0.08
194.50 1.70 0.23 -0.20 10.60 0.03 0.09
225.40 1.69 0.24 -0.20 10.60 -0.05 0.10
254.73 1.68 0.23 -0.20 10.60 -0.45 0.13
284.23 1.68 0.24 -0.20 10.60 -0.18 0.13
314.64 1.69 0.24 -0.20 10.60 -0.29 0.10
346.31 1.70 0.23 -0.20 10.60 -0.12 0.08
14.96 1.69 0.23 -0.33 10.60 -0.02 0.06
44.94 1.69 0.23 -0.32 10.60 0.14 0.08
76.05 1.68 0.23 -0.32 10.60 0.40 0.11
105.00 1.68 0.23 -0.32 10.60 0.23 0.11
135.07 1.69 0.24 -0.32 10.60 0.10 0.08
164.39 1.70 0.23 -0.32 10.60 0.03 0.08
194.81 1.70 0.23 -0.32 10.60 -0.10 0.08
225.06 1.69 0.24 -0.32 10.60 0.01 0.09
255.16 1.67 0.23 -0.32 10.60 -0.15 0.15
283.93 1.68 0.24 -0.33 10.60 -0.30 0.14
315.27 1.68 0.24 -0.32 10.60 -0.37 0.11
345.81 1.69 0.23 -0.32 10.60 0.01 0.07
14.67 1.70 0.23 -0.50 10.60 0.08 0.05
44.64 1.69 0.23 -0.50 10.60 0.11 0.08
76.09 1.68 0.24 -0.50 10.60 0.34 0.15
104.68 1.68 0.23 -0.50 10.60 0.35 0.12
135.23 1.69 0.23 -0.49 10.60 0.08 0.08
163.71 1.70 0.23 -0.49 10.60 -0.01 0.07
195.37 1.70 0.23 -0.49 10.60 -0.03 0.08
225.47 1.69 0.24 -0.50 10.60 -0.19 0.09
255.53 1.67 0.23 -0.50 10.60 -0.12 0.16
283.51 1.67 0.23 -0.50 10.60 -0.24 0.13
314.40 1.68 0.23 -0.50 10.60 -0.48 0.10
346.65 1.70 0.23 -0.50 10.60 -0.03 0.06
14.32 1.69 0.23 -0.70 10.60 0.13 0.06
44.82 1.68 0.23 -0.70 10.60 0.09 0.09
76.08 1.68 0.23 -0.70 10.60 0.24 0.14
104.28 1.69 0.23 -0.69 10.60 -0.03 0.15
135.37 1.69 0.23 -0.69 10.60 -0.08 0.10
163.19 1.71 0.23 -0.70 10.60 -0.12 0.09
195.78 1.71 0.23 -0.69 10.60 0.04 0.09
225.45 1.69 0.24 -0.70 10.60 -0.07 0.09
256.41 1.68 0.23 -0.70 10.60 0.15 0.15
284.04 1.68 0.24 -0.70 10.60 -0.39 0.14
313.24 1.68 0.23 -0.70 10.60 -0.47 0.10
347.63 1.69 0.23 -0.70 10.60 -0.12 0.06
13.25 1.69 0.23 -0.90 10.60 0.18 0.06
45.27 1.68 0.24 -0.89 10.60 0.24 0.11
75.42 1.67 0.23 -0.90 10.60 0.52 0.17
104.20 1.68 0.23 -0.90 10.60 -0.07 0.15
134.72 1.70 0.23 -0.89 10.60 0.16 0.10
162.79 1.72 0.22 -0.88 10.60 -0.06 0.11
196.95 1.73 0.23 -0.88 10.60 -0.05 0.11
225.54 1.69 0.23 -0.90 10.60 -0.08 0.12
256.61 1.68 0.23 -0.90 10.60 -0.19 0.15
284.14 1.68 0.23 -0.90 10.60 -0.26 0.14
313.06 1.68 0.23 -0.90 10.60 -0.20 0.13
348.37 1.69 0.23 -0.90 10.60 -0.11 0.07
15.74 2.21 0.23 -0.13 10.60 0.02 0.08
43.79 2.20 0.24 -0.13 10.60 0.18 0.08
75.43 2.18 0.24 -0.13 10.60 0.31 0.12
104.77 2.17 0.23 -0.13 10.60 0.44 0.13
135.42 2.17 0.24 -0.13 10.60 0.16 0.15
164.45 2.17 0.24 -0.13 10.60 0.03 0.13
194.08 2.17 0.24 -0.13 10.60 -0.08 0.13
224.46 2.17 0.24 -0.13 10.60 -0.08 0.18
254.55 2.16 0.24 -0.13 10.60 -0.41 0.20
284.51 2.17 0.24 -0.13 10.60 -0.55 0.15
316.35 2.17 0.24 -0.13 10.60 -0.23 0.11
345.93 2.19 0.23 -0.13 10.60 -0.10 0.09
15.47 2.20 0.23 -0.20 10.60 -0.03 0.05
44.22 2.20 0.24 -0.20 10.60 0.31 0.06
75.77 2.18 0.24 -0.20 10.60 0.28 0.07
104.68 2.17 0.23 -0.20 10.60 0.36 0.08
134.98 2.16 0.24 -0.20 10.60 0.22 0.09
164.71 2.17 0.24 -0.20 10.60 0.04 0.09
194.25 2.16 0.24 -0.20 10.60 -0.11 0.09
224.61 2.16 0.24 -0.20 10.60 -0.19 0.13
255.16 2.16 0.24 -0.20 10.60 -0.36 0.12
284.43 2.17 0.24 -0.20 10.60 -0.13 0.12
315.83 2.19 0.24 -0.20 10.60 -0.09 0.08
345.95 2.20 0.24 -0.20 10.60 -0.15 0.06
15.13 2.19 0.23 -0.32 10.60 0.15 0.05
43.91 2.19 0.24 -0.32 10.60 0.27 0.05
75.84 2.18 0.24 -0.32 10.60 0.30 0.08
105.25 2.16 0.24 -0.32 10.60 0.04 0.09
