# RGA Fa18 Inb
5549,279013.28,134218.36,134599.19,3092.3271,0,0
5466,110313.55,53253.047,53316.51,844.4991,0,0
5533,254619.16,122821.08,123212.72,2792.2024,0,0
5457,6321.464,3681.7512,3733.2363,16.946426,0,0
5578,173564.6,83532.0,83504.984,1933.7195,0,0
5591,286992.4,138239.4,138470.0,3165.7302,0,0
5551,260542.72,125348.15,125298.64,2882.6724,0,0
5435,201232.81,128706.81,128734.83,2133.0784,0,0
5497,286416.25,138886.25,138638.45,2261.704,0,0
5614,211052.27,101213.94,101707.9,2214.8616,0,0
5625,259979.31,125030.06,125412.32,2910.527,0,0
5589,662967.7,322790.97,323150.3,1864.8464,0,0
# RGB Sp19 Inb
6444,101641.5,49179.984,48916.37,1048.4065,0,0
6582,135445.39,65177.105,65283.63,1499.023,0,0
6339,245865.73,118723.445,118373.414,2866.1416,0,0
6216,61344.125,28619.527,28909.96,582.2421,0,0
6227,67486.82,33533.35,33449.64,187.57162,0,0
6308,62603.387,30264.28,30246.715,719.0948,0,0
6285,14932.236,7430.4697,7375.138,106.070984,0,0
6511,396370.62,191458.42,191715.78,4121.036,0,0
6475,574324.44,278042.44,277569.44,6068.9526,0,0
6245,137316.66,66389.3,66028.28,1209.295,0,0
6321,546408.3,263947.8,263051.6,6221.231,0,0
6573,337684.7,163040.48,162517.92,3646.888,0,0
6383,431142.7,207603.03,207062.97,4531.6636,0,0
6426,407823.62,198195.06,197909.64,3456.9512,0,0
6193,207944.25,101427.31,101352.88,1262.5059,0,0
6310,559998.0,270033.9,270522.16,6338.3027,0,0
6484,560425.4,271351.1,271020.44,5714.9175,0,0
6498,503021.9,243297.11,242852.34,4997.5747,0,0
6223,175547.27,85202.87,85014.984,1827.9683,0,0
6347,214153.3,103235.99,103033.3,2441.396,0,0
6515,553061.3,267253.53,267585.66,5561.0405,0,0
6471,42596.375,22189.594,22378.057,467.8504,0,0
6157,110808.38,54059.457,54002.38,282.90787,0,0
6524,568580.6,274755.66,274946.53,5715.43,0,0
6586,337443.47,163255.17,162769.11,3654.5923,0,0
6259,182957.52,88560.984,88252.01,1590.0466,0,0
6422,470901.94,228248.31,228131.61,4310.7793,0,0
6546,337429.8,163486.78,162914.98,3799.1125,0,0
6299,56874.844,27119.498,26928.072,816.90265,0,0
6197,136322.45,66181.305,66185.45,828.2967,0,0
6603,506997.94,249126.95,248389.14,710.97375,0,0
6241,30974.336,15272.741,15353.166,299.15073,0,0
6577,340263.9,164241.19,164164.42,3638.4058,0,0
6458,479355.7,232842.66,231999.33,4794.0527,0,0
6592,126247.734,61007.242,60798.293,1364.6813,0,0
6362,499590.4,241400.0,241008.0,5171.4673,0,0
6206,22548.9,11002.244,10923.639,158.54497,0,0
6329,575208.1,277778.28,277092.4,6442.0054,0,0
6454,178676.84,86178.8,86259.71,1769.2794,0,0
6501,611141.8,295854.94,295544.56,6146.799,0,0
6465,566112.8,274427.25,274327.72,5691.249,0,0
6237,140813.06,67699.93,67959.984,1402.3236,0,0
6353,283952.9,136473.17,136289.89,2763.2463,0,0
6563,135276.97,65325.945,65017.543,1449.1044,0,0
6255,125892.15,60638.734,60624.77,1036.7891,0,0
6331,297559.34,143660.17,144349.69,3298.6,0,0
6461,494916.56,239659.02,239347.12,4903.144,0,0
6488,596482.56,288861.94,288461.4,5935.7495,0,0
6233,180236.3,86714.836,86746.58,1900.4905,0,0
6357,132382.67,106424.945,106259.23,2229.4248,0,0
6596,94715.06,45950.36,45851.547,1024.2172,0,0
6249,144277.39,69606.36,69675.164,1207.6617,0,0
6366,495484.75,239235.94,239023.86,5085.066,0,0
6202,134729.83,65816.42,65895.695,979.0217,0,0
6450,539539.9,260759.33,260347.47,5369.237,0,0
