bin_number,xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi_pass2,phi_pass1,pass1_normalized_y,pass1_yerr_stat_plus_31percent_norm,pass2_over_pass1,pass2_yerr_stat_plus_s_comb,pass1_xs,pass1_stat,pass1_norm_frac,pass2_xs,pass2_stat,pass2_s_comb,pass2_n_good_periods
427,0.155,0.204,1.456,1.912,0.4,0.6,187.5,187.480366435,1,0.442169542754,1.63973998016,0.332179523622,0.0227021164212,0.00715797063084,0.31,0.03722556793,0.007541178218,0,3
428,0.155,0.204,1.456,1.912,0.4,0.6,210,210.135605677,1,0.374372559175,1.05446840236,0.242139876872,0.0255935133283,0.00537188353972,0.31,0.02698755111,0.003884907307,0.178910058179,4
429,0.155,0.204,1.456,1.912,0.4,0.6,270,270.884960826,1,0.34810916341,0.952478719725,0.144793044365,0.0501609553059,0.00794382147353,0.31,0.04777724249,0.007262957427,0,4
430,0.155,0.204,1.456,1.912,0.4,0.6,292.5,292.896832913,1,0.357124023398,1.032778259,0.153979485664,0.0589466912762,0.0104516270529,0.31,0.06087886119,0.007745178766,0.0777363007605,4
431,0.155,0.204,1.456,1.912,0.4,0.6,307.5,308.022483308,1,0.361217225776,0.871020655582,0.188639819216,0.074146550172,0.0137477150375,0.31,0.06458317674,0.01071473286,0.139209241692,4
432,0.155,0.204,1.456,1.912,0.4,0.6,322.5,323.220526498,1,0.366581722526,1.11115931236,0.143430598514,0.112614982665,0.0220340528774,0.31,0.1251331867,0.01327969626,0.0734829129725,4
433,0.155,0.204,1.456,1.912,0.4,0.6,337.5,338.416984856,1,0.320888189295,0.826132882101,0.208133803488,0.291786613053,0.0241835132354,0.31,0.2410545156,0.01207456688,0.246907684895,4
434,0.155,0.204,1.456,1.912,0.4,0.6,352.5,353.154425398,1,0.317276525046,0.795377026189,0.105572296519,0.548217896221,0.0370377623254,0.31,0.43603992,0.01733472948,0.126638995326,4
435,0.155,0.204,1.456,1.912,0.6,0.8,22.5,21.0526700707,1,0.335675212456,0.534284446295,0.0834226041572,0.285470769096,0.0367557869154,0.31,0.1525225918,0.00908574502,0.144328798564,4
436,0.155,0.204,1.456,1.912,0.6,0.8,37.5,36.5488172603,1,0.406119729347,0.620449616844,0.0798697478263,0.0748751179609,0.0196443022964,0.31,0.04645623825,0.00598025679,0,4
437,0.155,0.204,1.456,1.912,0.6,0.8,52.5,51.8799385692,1,0.414124818082,1.34126986779,0.398626064742,0.0359214058758,0.00986363901073,0.31,0.04818029931,0.005450860635,0.274824828921,4
438,0.155,0.204,1.456,1.912,0.6,0.8,75,73.7254200593,1,0.453864390474,1.29188289941,0.165021633641,0.0245312008654,0.00813211657984,0.31,0.0316914389,0.004048178842,0,4
439,0.155,0.204,1.456,1.912,0.6,0.8,165,164.960801851,1,0.514693161259,1.75967029819,0.517931803031,0.0102750072208,0.0042216283629,0.31,0.01808062502,0.005321753016,0,4
440,0.155,0.204,1.456,1.912,0.6,0.8,202.5,202.690896916,1,0.524606139466,1.9184835658,0.445702942514,0.0098714888976,0.00417776993332,0.31,0.01893828922,0.003066755758,0.166583664225,3
441,0.155,0.204,1.456,1.912,0.6,0.8,255,255.478307871,1,0.377728970909,0.715197536213,0.133082265001,0.0286347026703,0.00618000143864,0.31,0.0204794688,0.003810771089,0,3
442,0.155,0.204,1.456,1.912,0.6,0.8,277.5,277.737514927,1,0.364954414006,1.08361564148,0.460786074739,0.0306854549411,0.0059097767897,0.31,0.03325123894,0.005543077833,0.391191578067,3
443,0.155,0.204,1.456,1.912,0.6,0.8,292.5,292.873682171,1,0.366743274951,0.978535113521,0.301563974521,0.0309154595497,0.00605821775859,0.31,0.03025186272,0.004426486475,0.271227628781,3
444,0.155,0.204,1.456,1.912,0.6,0.8,307.5,308.105921812,1,0.374575558828,0.849504291413,0.38625672011,0.0431138823785,0.009064876966,0.31,0.0366254281,0.005296239607,0.431077185912,4
445,0.155,0.204,1.456,1.912,0.6,0.8,322.5,323.491062318,1,0.36735493511,0.722033442894,0.26311500215,0.0714766157965,0.0140882655102,0.31,0.05160850699,0.006347855138,0.343022433904,4
446,0.155,0.204,1.456,1.912,0.6,0.8,337.5,338.954274009,1,0.325389040262,0.72348738605,0.0419869230966,0.245872609848,0.024312844857,0.31,0.1778857318,0.008759125159,0.0307141498022,4
447,0.155,0.204,1.456,1.912,0.8,1,127.5,126.991176456,1,0.540116750025,1.16602722524,0.27828247813,0.0122273296467,0.00540810385954,0.31,0.01425739926,0.003402651595,0,3
448,0.155,0.204,1.456,1.912,0.8,1,292.5,292.883102597,1,0.443681441958,1.19898759194,0.444323123296,0.017781277991,0.00564407067434,0.31,0.02131953168,0.003838534962,0.323903914217,4
449,0.155,0.204,1.912,2.51,0.11,0.15,7.5,7.41754544956,1,0.321188731742,1.11215088131,0.220669264642,0.738883111194,0.0620934498039,0.31,0.8217495033,0.0367881829,0.193300249886,4
450,0.155,0.204,1.912,2.51,0.11,0.15,22.5,22.2990655657,1,0.322067734845,0.98285918343,0.143564232849,0.670328614116,0.0585440076256,0.31,0.6588386343,0.02922950043,0.139167446096,4
451,0.155,0.204,1.912,2.51,0.11,0.15,37.5,37.2378472708,1,0.330547145247,1.24033066644,0.332203179128,0.421640732871,0.0483719789269,0.31,0.5229739312,0.03082665669,0.261267572824,4
452,0.155,0.204,1.912,2.51,0.11,0.15,52.5,52.2075158075,1,0.35365410356,1.45547606591,0.252903704079,0.376954911353,0.0641612528072,0.31,0.5486488514,0.04285811175,0.155211185876,4
453,0.155,0.204,1.912,2.51,0.11,0.15,67.5,67.2031828178,1,0.355904295886,1.19948011491,0.0970496215664,0.330315490082,0.0577512666207,0.31,0.396206862,0.03205699331,0,4
454,0.155,0.204,1.912,2.51,0.11,0.15,82.5,82.2292663012,1,0.359347626466,1.0737021986,0.268032528265,0.205479823631,0.037344631854,0.31,0.2206241384,0.01958177833,0.233322597975,4
455,0.155,0.204,1.912,2.51,0.11,0.15,300,301.201253165,1,0.373791833527,0.814538407097,0.0795202582081,0.465778615219,0.0972801076976,0.31,0.3793945713,0.03703883575,0,4
456,0.155,0.204,1.912,2.51,0.11,0.15,322.5,322.742874319,1,0.335429634709,1.07232004001,0.157574908362,0.449663226006,0.0576078787396,0.31,0.4821828885,0.03138580284,0.131745069324,4
457,0.155,0.204,1.912,2.51,0.11,0.15,337.5,337.684399153,1,0.330674014925,1.24423762772,0.253959514192,0.544041423935,0.0626127727104,0.31,0.6769168107,0.0368518693,0.196714248127,4
458,0.155,0.204,1.912,2.51,0.11,0.15,352.5,352.569774372,1,0.324824207781,1.25730310726,0.297358728942,0.669168789167,0.0649154636327,0.31,0.8413479979,0.04167585108,0.231259667067,4
459,0.155,0.204,1.912,2.51,0.15,0.25,7.5,7.36419676842,1,0.313595968992,1.05303678712,0.273698121092,0.683547290946,0.0323689182013,0.31,0.7198004431,0.01994586652,0.258431794863,4
460,0.155,0.204,1.912,2.51,0.15,0.25,22.5,22.1967802281,1,0.313182470628,0.885219072575,0.239153307527,0.616073689549,0.0274361063911,0.31,0.5453601801,0.01519469156,0.268722325363,4
461,0.155,0.204,1.912,2.51,0.15,0.25,37.5,37.1053305864,1,0.31543306098,0.983151917077,0.203706254239,0.423746349535,0.0247012355447,0.31,0.4166070359,0.0135722815,0.204619928266,4
462,0.155,0.204,1.912,2.51,0.15,0.25,52.5,52.1173493587,1,0.325633613201,1.11218889705,0.229880054129,0.273034075782,0.0272176083913,0.31,0.3036654676,0.01546294155,0.200320877175,4
463,0.155,0.204,1.912,2.51,0.15,0.25,67.5,67.1368076025,1,0.329477837647,0.664119395902,0.145264997818,0.332358866737,0.0370928658718,0.31,0.2207259698,0.01382912739,0.209568242806,4
464,0.155,0.204,1.912,2.51,0.15,0.25,82.5,82.2312556822,1,0.323993031124,0.870420188345,0.248868014465,0.193737582903,0.0182478633157,0.31,0.1686331034,0.009503157934,0.280308416504,4
465,0.155,0.204,1.912,2.51,0.15,0.25,97.5,97.2295357653,1,0.320521671691,0.849141302872,0.050448117289,0.151390835148,0.0123308202538,0.31,0.128552211,0.007637382608,0,4
466,0.155,0.204,1.912,2.51,0.15,0.25,112.5,112.296064875,1,0.321562445469,0.880290904702,0.131944501106,0.140399403697,0.0119977072543,0.31,0.1235923181,0.008385428406,0.133652333468,4
467,0.155,0.204,1.912,2.51,0.15,0.25,127.5,127.380701024,1,0.320144596525,0.888970039523,0.0528656554577,0.125059942807,0.00999898054535,0.31,0.1111745423,0.006611375848,0,4
468,0.155,0.204,1.912,2.51,0.15,0.25,142.5,142.37550204,1,0.319302413441,0.951372101457,0.0830004158204,0.100047689652,0.00765481292694,0.31,0.09518258075,0.005306531919,0.0671053804542,4
469,0.155,0.204,1.912,2.51,0.15,0.25,157.5,157.412982369,1,0.320856537916,1.00182531818,0.0815805579235,0.0903328423901,0.0074757824853,0.31,0.09049772857,0.007369403681,0,4
470,0.155,0.204,1.912,2.51,0.15,0.25,172.5,172.455228532,1,0.330044738948,0.903706428536,0.104871910501,0.0913083755569,0.0103422726986,0.31,0.08251596597,0.006531599181,0.084859704612,4
471,0.155,0.204,1.912,2.51,0.15,0.25,187.5,187.505010763,1,0.331988692648,0.73912332935,0.064656934173,0.103929428946,0.0123481510925,0.31,0.07681666554,0.006719758246,0,4
472,0.155,0.204,1.912,2.51,0.15,0.25,202.5,202.542907492,1,0.333323548055,0.879644031618,0.123425768313,0.0929430018977,0.0113848871018,0.31,0.0817567569,0.006398046087,0.116463098324,4
473,0.155,0.204,1.912,2.51,0.15,0.25,217.5,217.593212485,1,0.343881170318,0.734842581809,0.0702228905707,0.0982439314721,0.0146229283072,0.31,0.07219382425,0.006898972849,0,4
474,0.155,0.204,1.912,2.51,0.15,0.25,240,240.706788366,1,0.397915008456,1.21204862227,0.15168643203,0.0815428381125,0.0203426671947,0.31,0.09883388459,0.008318288462,0.092620659969,4
475,0.155,0.204,1.912,2.51,0.15,0.25,285,286.323633685,1,0.414666743185,0.755049427605,0.116757819705,0.222795448152,0.0613592206141,0.31,0.1682215756,0.019482856,0.102463648265,4
476,0.155,0.204,1.912,2.51,0.15,0.25,307.5,307.843639969,1,0.329503060062,0.920269496009,0.0608820605577,0.311308157385,0.0347666778557,0.31,0.2864874011,0.01895308209,0,4
477,0.155,0.204,1.912,2.51,0.15,0.25,322.5,322.915088495,1,0.316449195115,0.930476139892,0.223429189594,0.463837461378,0.029482309908,0.31,0.4315896906,0.01599716725,0.237245508785,4
478,0.155,0.204,1.912,2.51,0.15,0.25,337.5,337.793123652,1,0.313862108991,0.926377078154,0.24241437025,0.604263506299,0.0296608050045,0.31,0.5597758614,0.01654268198,0.260005944881,4
479,0.155,0.204,1.912,2.51,0.15,0.25,352.5,352.604294602,1,0.313772421369,0.972426467445,0.205418428198,0.679944006704,0.032983469214,0.31,0.6611955485,0.01964176873,0.209143957004,4
480,0.155,0.204,1.912,2.51,0.25,0.4,7.5,7.21741744379,1,0.313392784015,1.0420384451,0.227063737399,0.577361367161,0.0265525791907,0.31,0.6016327413,0.01585719091,0.216303516613,4
481,0.155,0.204,1.912,2.51,0.25,0.4,22.5,21.9447458809,1,0.312803577849,0.913233240522,0.207117937005,0.447372032107,0.0186939333379,0.31,0.4085550106,0.01049021657,0.225338175407,4
482,0.155,0.204,1.912,2.51,0.25,0.4,37.5,36.9355747142,1,0.31461069188,0.871716382848,0.146112262716,0.273991957361,0.0147036640781,0.31,0.238843278,0.007775825074,0.164422319512,4
483,0.155,0.204,1.912,2.51,0.25,0.4,52.5,51.9891545198,1,0.329647472529,1.08305943773,0.202024247712,0.139695020355,0.0156604636023,0.31,0.1512980102,0.01044485488,0.173285936894,4
484,0.155,0.204,1.912,2.51,0.25,0.4,67.5,67.0815848272,1,0.432687841131,0.608827060822,0.142958768042,0.125782005495,0.0379684120586,0.31,0.07657948871,0.009718407716,0.197561718595,4
485,0.155,0.204,1.912,2.51,0.25,0.4,82.5,82.1549510704,1,0.374999549821,1.19073158731,0.11780085229,0.0649313021879,0.0137010682624,0.31,0.07731575252,0.007648962738,0,4
486,0.155,0.204,1.912,2.51,0.25,0.4,97.5,97.2407330843,1,0.330207690889,1.09072034242,0.31321255927,0.0678152199176,0.00771340194462,0.31,0.07396743989,0.005418210531,0.277661306944,4
487,0.155,0.204,1.912,2.51,0.25,0.4,112.5,112.309597753,1,0.324794886257,1.03348409846,0.174358307574,0.0610486675836,0.00591627993335,0.31,0.06309282718,0.004724948731,0.15117693632,4
488,0.155,0.204,1.912,2.51,0.25,0.4,127.5,127.343211444,1,0.323382705118,1.16690722165,0.189371584244,0.0493533521615,0.00454382619146,0.31,0.05759078305,0.004051430721,0.146244688865,4
489,0.155,0.204,1.912,2.51,0.25,0.4,142.5,142.405126565,1,0.318421579988,0.957365981982,0.0581872746827,0.0496361676458,0.00361094253298,0.31,0.04751997838,0.002888193321,0,4
490,0.155,0.204,1.912,2.51,0.25,0.4,157.5,157.447564313,1,0.320081150235,1.11702271467,0.200941693565,0.0393467486586,0.00313589951675,0.31,0.043951212,0.002856911323,0.167735868917,4
491,0.155,0.204,1.912,2.51,0.25,0.4,172.5,172.457073764,1,0.324054743223,1.09187165454,0.127173568833,0.0400916515123,0.00378467666387,0.31,0.04377493787,0.003292949225,0.0889226058033,4
492,0.155,0.204,1.912,2.51,0.25,0.4,187.5,187.529483911,1,0.328640597074,0.846375448653,0.277593761847,0.049586472489,0.00541030046917,0.31,0.0419687729,0.005614146638,0.299459872785,4
493,0.155,0.204,1.912,2.51,0.25,0.4,202.5,202.539851868,1,0.329438848859,1.03996948824,0.0781466635553,0.0476850628609,0.00531639376587,0.31,0.04959101042,0.003726428564,0,4
494,0.155,0.204,1.912,2.51,0.25,0.4,217.5,217.595783872,1,0.340781662958,0.979005603478,0.142267178593,0.0426521134319,0.00603676470239,0.31,0.04175665805,0.006067995839,0,4
495,0.155,0.204,1.912,2.51,0.25,0.4,240,240.677472117,1,0.382184146054,1.30871442933,0.288179523891,0.0445761978492,0.00996402383702,0.31,0.05833751333,0.004835635879,0.204003382449,4
496,0.155,0.204,1.912,2.51,0.25,0.4,262.5,262.720770455,1,0.372760623843,1.07592367395,0.660335286273,0.0589187162389,0.0121963852695,0.31,0.06339204164,0.007725232696,0.601517622966,4
497,0.155,0.204,1.912,2.51,0.25,0.4,277.5,277.818066092,1,0.35617589501,1.20642498667,0.362303296642,0.0650283464922,0.0114052505203,0.31,0.07845182205,0.008001319781,0.282462366681,4
498,0.155,0.204,1.912,2.51,0.25,0.4,292.5,292.897996481,1,0.3588918231,1.01023049719,0.209676960192,0.100948065697,0.0182555138158,0.31,0.1019808146,0.01045882089,0.180445568603,4
499,0.155,0.204,1.912,2.51,0.25,0.4,307.5,308.007639106,1,0.329308120592,1.13936459639,0.415041589594,0.153900742796,0.0170988076854,0.31,0.1753490577,0.01048894201,0.359329730942,4
500,0.155,0.204,1.912,2.51,0.25,0.4,322.5,323.064840598,1,0.314254444634,0.921110373071,0.166527382678,0.261699516635,0.0134866839476,0.31,0.2410541394,0.008176965127,0.177578937964,4
501,0.155,0.204,1.912,2.51,0.25,0.4,337.5,338.058583171,1,0.312383339066,0.886924909214,0.171951534994,0.440719631548,0.0169740036523,0.31,0.3908852192,0.01005167577,0.192160857404,4
502,0.155,0.204,1.912,2.51,0.25,0.4,352.5,352.820869279,1,0.312794734961,1.03003733308,0.230784144638,0.597323617058,0.0249202541051,0.31,0.6152656255,0.0165103712,0.222441389785,4
503,0.155,0.204,1.912,2.51,0.4,0.6,22.5,21.4772153999,1,0.313714967102,0.611913255772,0.0831132260383,0.383544644419,0.0184623292583,0.31,0.2346960521,0.006565662109,0.132913010761,4
504,0.155,0.204,1.912,2.51,0.4,0.6,37.5,36.6973244394,1,0.314951265233,0.700361900054,0.0907727873041,0.168948954949,0.00939802684781,0.31,0.1183254111,0.00436001064,0.12426017248,4
505,0.155,0.204,1.912,2.51,0.4,0.6,105,104.117416994,1,0.336313348185,1.30372359177,0.118843526749,0.0269966166082,0.00352061842815,0.31,0.03519612597,0.003208373128,0,4
506,0.155,0.204,1.912,2.51,0.4,0.6,127.5,127.372596628,1,0.343341613608,1.41669594008,0.143419978308,0.019593389862,0.00289183192236,0.31,0.02775787587,0.002810083549,0,3
507,0.155,0.204,1.912,2.51,0.4,0.6,142.5,142.389075302,1,0.324222846405,0.987022833397,0.252574558882,0.0269005523495,0.0025549087796,0.31,0.0265514594,0.002113801798,0.243196299992,4
508,0.155,0.204,1.912,2.51,0.4,0.6,157.5,157.475176448,1,0.328929698827,1.53929931286,0.215042346079,0.0169508372556,0.00186418729672,0.31,0.02609241214,0.002152532883,0.112742278406,4
509,0.155,0.204,1.912,2.51,0.4,0.6,172.5,172.484852918,1,0.32976157574,1.15678109621,0.175932938311,0.0207328352086,0.00233119475733,0.31,0.02398335184,0.002166405665,0.122357832196,4
510,0.155,0.204,1.912,2.51,0.4,0.6,187.5,187.502172985,1,0.363769447655,2.0376107512,0.21992759469,0.0126287514212,0.00240371990258,0.31,0.02573247967,0.002777410924,0,4
511,0.155,0.204,1.912,2.51,0.4,0.6,202.5,202.538363689,1,0.351998805182,1.24546042836,0.221180568953,0.0188281669782,0.00313946113955,0.31,0.02344973691,0.002645705698,0.137144517209,4
512,0.155,0.204,1.912,2.51,0.4,0.6,225,225.401496529,1,0.362007529707,1.18456705509,0.274882359503,0.0205410426074,0.0038401011671,0.31,0.02433224235,0.002262217441,0.212614224721,4
513,0.155,0.204,1.912,2.51,0.4,0.6,247.5,247.669304514,1,0.38216122933,1.2339385438,0.136312933385,0.0211391885528,0.00472437006078,0.31,0.02608445954,0.002881544801,0,4
514,0.155,0.204,1.912,2.51,0.4,0.6,262.5,262.733280457,1,0.346317017343,1.35995154324,0.138798838945,0.0238752245854,0.00368603440663,0.31,0.03246914852,0.003313853452,0,4
515,0.155,0.204,1.912,2.51,0.4,0.6,277.5,277.830061456,1,0.326640812061,0.729913219982,0.340650089014,0.0431074293747,0.00443697131598,0.31,0.03146468258,0.002713458829,0.458662545674,4
516,0.155,0.204,1.912,2.51,0.4,0.6,292.5,292.946503336,1,0.327463913405,0.787406377117,0.0925596157664,0.0599284743575,0.00632312560054,0.31,0.04718806288,0.00554695656,0,4
517,0.155,0.204,1.912,2.51,0.4,0.6,307.5,308.092313177,1,0.326504412412,0.89048503604,0.116976900188,0.0872995825575,0.00894773080963,0.31,0.07773897192,0.004822769517,0.115791016018,4
518,0.155,0.204,1.912,2.51,0.4,0.6,322.5,323.275491004,1,0.315869852582,0.761833666557,0.027082649851,0.159665150596,0.00967755723329,0.31,0.1216382871,0.004324155367,0,4
519,0.155,0.204,1.912,2.51,0.4,0.6,337.5,338.557396866,1,0.312834785441,0.687904741096,0.115021888731,0.368791503306,0.0154962792339,0.31,0.2536934236,0.006792527228,0.165048517051,4
520,0.155,0.204,1.912,2.51,0.6,0.8,37.5,36.5270187894,1,0.320042218726,0.620870925563,0.0398924487148,0.0937687580671,0.00745860878344,0.31,0.05821829561,0.002891190374,0.0407693088623,4
521,0.155,0.204,1.912,2.51,0.6,0.8,52.5,51.839390502,1,0.35998730551,0.694924520494,0.168551898238,0.041071662689,0.00751632300844,0.31,0.0285417055,0.00692270671,0,4
522,0.155,0.204,1.912,2.51,0.6,0.8,75,73.330938589,1,0.386053081327,0.947672797985,0.0966481713368,0.0218739268913,0.00503276142748,0.31,0.0207293255,0.002114075034,0,4
523,0.155,0.204,1.912,2.51,0.6,0.8,120,119.44702388,1,0.381671244418,1.78806116574,0.359333001113,0.00808805490387,0.00180080390437,0.31,0.01446193688,0.001689496658,0.163517890465,4
524,0.155,0.204,1.912,2.51,0.6,0.8,142.5,142.425991824,1,0.389027266225,1.82511462315,0.787091600941,0.00716290981629,0.00168354612973,0.31,0.01307313145,0.001906297435,0.405855693244,4
525,0.155,0.204,1.912,2.51,0.6,0.8,157.5,157.461711088,1,0.353645337473,1.39708781014,0.178003686743,0.0107551369864,0.00183042904295,0.31,0.01502587078,0.001914454035,0,4
526,0.155,0.204,1.912,2.51,0.6,0.8,172.5,172.49867615,1,0.358211013196,1.1605183998,0.221212229393,0.0123326727973,0.00221353887268,0.31,0.0143122937,0.002187097561,0.113940418759,4
527,0.155,0.204,1.912,2.51,0.6,0.8,232.5,233.548821121,1,0.371197126118,1.31468987917,0.411491042967,0.0102999622759,0.00210299166528,0.31,0.01354125616,0.001638659135,0.288655040692,4
528,0.155,0.204,1.912,2.51,0.6,0.8,262.5,262.722152095,1,0.345329519075,0.994428259543,0.144937676912,0.01728345761,0.00262984018411,0.31,0.01718715867,0.002505024195,0,4
529,0.155,0.204,1.912,2.51,0.6,0.8,277.5,277.809775089,1,0.334484884823,0.89824884645,0.29763927991,0.0218233059552,0.00274142230632,0.31,0.0196027594,0.002052788116,0.314372421718,4
530,0.155,0.204,1.912,2.51,0.6,0.8,292.5,292.959759179,1,0.333950866543,0.772193488685,0.0785854719422,0.0270937851155,0.00336477991851,0.31,0.02092164445,0.00212917789,0,4
531,0.155,0.204,1.912,2.51,0.6,0.8,307.5,308.188354853,1,0.3383750874,0.873118290375,0.0793963754874,0.0438259246677,0.0059444660576,0.31,0.03826521642,0.003479619571,0,4
532,0.155,0.204,1.912,2.51,0.6,0.8,322.5,323.43905614,1,0.319970335939,0.729668279925,0.125603546116,0.0849041796313,0.00672889909533,0.31,0.06195188671,0.002947748211,0.165431170469,4
533,0.155,0.204,1.912,2.51,0.8,1,37.5,36.4686994871,1,0.329596857731,0.780759571003,0.181934371235,0.0498872433417,0.00558516344704,0.31,0.03894994271,0.002705516856,0.222428633268,4
534,0.155,0.204,1.912,2.51,0.8,1,52.5,51.7885094588,1,0.353028991529,0.870541695053,0.271659223306,0.029522178014,0.00498649327674,0.31,0.02570028689,0.003453352461,0.281646318169,4
535,0.155,0.204,1.912,2.51,0.8,1,67.5,67.0638582002,1,0.3811111696,1.10136916689,0.2434675824,0.014493460104,0.00321303122578,0.31,0.01596265008,0.002290214966,0.168173969822,4
536,0.155,0.204,1.912,2.51,0.8,1,142.5,141.932189383,1,0.380110029416,1.20260298805,0.476746074034,0.00557412210732,0.00122609951993,0.31,0.006703455902,0.0008666793051,0.374753306373,4
537,0.155,0.204,1.912,2.51,0.8,1,187.5,187.606906084,1,0.430697909369,1.56676878258,0.276805864424,0.00475061548185,0.00142043155951,0.31,0.007443116035,0.001314998225,0,4
538,0.155,0.204,1.912,2.51,0.8,1,232.5,233.398674832,1,0.459830033623,1.61734911267,0.222378738472,0.00496916813449,0.00168764289457,0.31,0.008036879673,0.001105037341,0,3
539,0.155,0.204,1.912,2.51,0.8,1,262.5,262.729241574,1,0.427810424141,1.83281406049,0.572190734992,0.00599063484216,0.00176618869767,0.31,0.01097971977,0.0018337309,0.26376420004,4
540,0.155,0.204,1.912,2.51,0.8,1,277.5,277.807329029,1,0.349825597922,0.773534845197,0.0986477623072,0.0150148159609,0.00243397294082,0.31,0.01161448334,0.001481177996,0,4
