xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi,pass2_xs,n_valid_periods,ref_value,ref_stat,s_obs,s_stat,s_comb,s_obs_percent,s_stat_percent,s_comb_percent,min_ratio,max_ratio,half_width
0.155,0.204,1.456,1.912,0.25,0.4,172.5,0.06272421609,4,0.0567598970191,0.00589378891567,0.409838003551,0.273208812426,0.305489989962,40.9838003551,27.3208812426,30.5489989962,0.435530751433,1.52245886212,0.543464055346
0.155,0.204,1.456,1.912,0.25,0.4,187.5,0.05174222349,3,0.047861607412,0.00692945521155,0.379666042672,0.413830100628,0,37.9666042672,41.3830100628,0,0.512458041136,1.38081760629,0.434179782578
0.155,0.204,1.456,1.912,0.25,0.4,202.5,0.05115277193,4,0.0411439230212,0.00549687857617,0.440426461151,0.36593098995,0.245091775211,44.0426461151,36.593098995,24.5091775211,0.662573089979,1.79312392992,0.565275419969
0.155,0.204,1.456,1.912,0.25,0.4,225,0.06103937243,4,0.0596763851515,0.00498790582166,0.474159675637,0.23815579405,0.410011238579,47.4159675637,23.815579405,41.0011238579,0.347148926119,1.42836556275,0.540608318317
0.155,0.204,1.456,1.912,0.25,0.4,292.5,0.156697935,4,0.119501376739,0.00791082028968,0.725716421833,0.315170822687,0.653706109383,72.5716421833,31.5170822687,65.3706109383,0.331794046244,2.2869199348,0.977562944276
0.155,0.204,1.456,1.912,0.25,0.4,330,0.2883725107,4,0.221354688858,0.0112695737689,0.475647389145,0.154520742347,0.449848617854,47.5647389145,15.4520742347,44.9848617854,0.823811534512,1.93441452227,0.555301493878
0.155,0.204,1.456,1.912,0.25,0.4,352.5,0.4638195947,4,0.416941871837,0.0157654311108,0.241039013111,0.0940594306678,0.221929334123,24.1039013111,9.40594306678,22.1929334123,0.810794367356,1.42976717012,0.309486401381
0.155,0.204,1.456,1.912,0.4,0.6,7.5,0.4405313121,4,0.421506622276,0.0131449360732,0.176105736317,0.0795975374541,0.157090618418,17.6105736317,7.95975374541,15.7090618418,0.734026473486,1.20892667059,0.237450098553
0.155,0.204,1.456,1.912,0.4,0.6,30,0.1730047066,4,0.172383041427,0.00641682805019,0.124172145102,0.0915604900702,0.0838772810558,12.4172145102,9.15604900702,8.38772810558,0.799183667719,1.12159102079,0.161203676533
0.155,0.204,1.456,1.912,0.4,0.6,105,0.04712724406,4,0.0516138127089,0.00450437002962,0.327649406803,0.265833429041,0.191537781606,32.7649406803,26.5833429041,19.1537781606,0.481114303065,1.1642456615,0.341565679219
0.155,0.204,1.456,1.912,0.4,0.6,127.5,0.04481019797,4,0.042478386973,0.0049638627601,0.216030337086,0.274690835374,0,21.6030337086,27.4690835374,0,0.740070321407,1.27344762089,0.266688649741
0.155,0.204,1.456,1.912,0.4,0.6,142.5,0.03871452373,4,0.0401612324952,0.00406632086455,0.224887807459,0.220485351172,0.0442801971823,22.4887807459,22.0485351172,4.42801971823,0.668899878837,1.19023641756,0.260668269363
0.155,0.204,1.456,1.912,0.4,0.6,157.5,0.02621273468,4,0.0269768411198,0.00317219916022,0.333410237421,0.28116449672,0.179189598473,33.3410237421,28.116449672,17.9189598473,0.405010225307,1.23975640519,0.417373089941
0.155,0.204,1.456,1.912,0.4,0.6,172.5,0.03163879413,4,0.0270204192772,0.00341623334319,0.273902712548,0.398245688478,0,27.3902712548,39.8245688478,0,0.890408393119,1.51903125666,0.314311431769
0.155,0.204,1.456,1.912,0.4,0.6,187.5,0.03722556793,3,0.0372466015394,0.00525957823979,0.127180092741,0.311472231311,0,12.7180092741,31.1472231311,0,0.808572362452,1.0879860343,0.139706835924
0.155,0.204,1.456,1.912,0.4,0.6,210,0.02698755111,4,0.030474667739,0.00302320557486,0.314751897813,0.258959356385,0.178910058179,31.4751897813,25.8959356385,17.8910058179,0.554410873145,1.28338423555,0.364486681204
0.155,0.204,1.456,1.912,0.4,0.6,270,0.04777724249,4,0.0497711163966,0.00478739374775,0.0672172583903,0.27942819669,0,6.72172583903,27.942819669,0,0.910115600765,1.0543762911,0.0721303451664
0.155,0.204,1.456,1.912,0.4,0.6,292.5,0.06087886119,4,0.0644651859284,0.00637271461496,0.318507842728,0.308875886763,0.0777363007605,31.8507842728,30.8875886763,7.77363007605,0.365710042878,1.05337878162,0.34383436937
0.155,0.204,1.456,1.912,0.4,0.6,307.5,0.06458317674,4,0.0694902440939,0.00676584490387,0.309745079742,0.276699839992,0.139209241692,30.9745079742,27.6699839992,13.9209241692,0.404705171736,1.12097687662,0.358135852443
0.155,0.204,1.456,1.912,0.4,0.6,322.5,0.1251331867,4,0.114067042672,0.00858604379554,0.204157737239,0.190474783569,0.0734829129725,20.4157737239,19.0474783569,7.34829129725,0.834956086429,1.37249059354,0.268767253554
0.155,0.204,1.456,1.912,0.4,0.6,337.5,0.2410545156,4,0.216656680048,0.00826417024564,0.264741982186,0.0955244066797,0.246907684895,26.4741982186,9.55244066797,24.6907684895,0.781368794455,1.44435019742,0.331490701482
0.155,0.204,1.456,1.912,0.4,0.6,352.5,0.43603992,4,0.433949052221,0.0131902560449,0.146980628686,0.0746047590427,0.126638995326,14.6980628686,7.46047590427,12.6638995326,0.814428530932,1.12633380462,0.155952636844
0.155,0.204,1.456,1.912,0.6,0.8,7.5,0.5615989184,4,0.631328403383,0.0294165912692,0.243572378467,0.103467758839,0.220503801403,24.3572378467,10.3467758839,22.0503801403,0.73250600515,1.24955634924,0.258525172043
0.155,0.204,1.456,1.912,0.6,0.8,22.5,0.1525225918,4,0.163608338898,0.00704861281599,0.176153512364,0.100991374994,0.144328798564,17.6153512364,10.0991374994,14.4328798564,0.76730964965,1.12047310751,0.17658172893
0.155,0.204,1.456,1.912,0.6,0.8,37.5,0.04645623825,4,0.0486665452011,0.0054410614418,0.204663640318,0.234748930898,0,20.4663640318,23.4748930898,0,0.72790714717,1.20365011545,0.237871484141
0.155,0.204,1.456,1.912,0.6,0.8,52.5,0.04818029931,4,0.043935341818,0.00381040218115,0.34630206306,0.210704609081,0.274824828921,34.630206306,21.0704609081,27.4824828921,0.626494816269,1.44480407579,0.409154629762
0.155,0.204,1.456,1.912,0.6,0.8,75,0.0316914389,4,0.0336855494814,0.00322636496831,0.216065360828,0.220902836196,0,21.6065360828,22.0902836196,0,0.696043512752,1.23998900279,0.271972745021
0.155,0.204,1.456,1.912,0.6,0.8,165,0.01808062502,4,0.0175078652726,0.002533966524,0.3231664516,0.444715550425,0,32.31664516,44.4715550425,0,0.432459044269,1.2735739385,0.420557447116
0.155,0.204,1.456,1.912,0.6,0.8,202.5,0.01893828922,3,0.021049397666,0.00272841899175,0.296939946298,0.245811339284,0.166583664225,29.6939946298,24.5811339284,16.6583664225,0.537222634558,1.16186127831,0.312319321878
0.155,0.204,1.456,1.912,0.6,0.8,255,0.0204794688,3,0.0194537941714,0.00315393071646,0.101163823045,0.309814434913,0,10.1163823045,30.9814434913,0,0.927156818413,1.15656611105,0.114704646319
0.155,0.204,1.456,1.912,0.6,0.8,277.5,0.03325123894,3,0.0381204587403,0.00512697504147,0.517918374108,0.339423911191,0.391191578067,51.7918374108,33.9423911191,39.1191578067,0.163246739432,1.22586746105,0.531310360809
0.155,0.204,1.456,1.912,0.6,0.8,292.5,0.03025186272,3,0.0349204863094,0.00400026020456,0.342512924972,0.209166625346,0.271227628781,34.2512924972,20.9166625346,27.1227628781,0.453788972742,1.19045770358,0.368334365422
0.155,0.204,1.456,1.912,0.6,0.8,307.5,0.0366254281,4,0.0447186943594,0.0042835496158,0.531147568768,0.310306621898,0.431077185912,53.1147568768,31.0306621898,43.1077185912,0.00226996926127,1.19785330089,0.597791665816
0.155,0.204,1.456,1.912,0.6,0.8,322.5,0.05160850699,4,0.0601178864209,0.0057994737708,0.405221135563,0.215730801106,0.343022433904,40.5221135563,21.5730801106,34.3022433904,0.560704486581,1.45969234922,0.44949393132
0.155,0.204,1.456,1.912,0.6,0.8,337.5,0.1778857318,4,0.180384514522,0.00676466628416,0.0947715083241,0.0896564542682,0.0307141498022,9.47715083241,8.96564542682,3.07141498022,0.818803091782,1.04761973943,0.114408323823
0.155,0.204,1.456,1.912,0.6,0.8,352.5,0.6929446396,4,0.716518026024,0.0305556125994,0.227375132442,0.0961877132874,0.206027606562,22.7375132442,9.61877132874,20.6027606562,0.628496015793,1.19316562284,0.282334803525
0.155,0.204,1.456,1.912,0.8,1,45,0.03585908532,4,0.0355977025746,0.00304724664769,0.292392451584,0.220003835431,0.192591947232,29.2392451584,22.0003835431,19.2591947232,0.442965782046,1.14318872081,0.350111469382
0.155,0.204,1.456,1.912,0.8,1,82.5,0.01591496721,4,0.0167511849732,0.00235284173246,0.489206369523,0.33419235647,0.357265084858,48.9206369523,33.419235647,35.7265084858,0.046362680368,1.17893236876,0.566284844195
0.155,0.204,1.456,1.912,0.8,1,127.5,0.01425739926,3,0.0172288170898,0.00250597929279,0.277268406089,0.31098643924,0,27.7268406089,31.098643924,0,0.671147477491,1.17312483002,0.250988676266
0.155,0.204,1.456,1.912,0.8,1,292.5,0.02131953168,4,0.0188595537128,0.00289492754407,0.486672019927,0.363229829908,0.323903914217,48.6672019927,36.3229829908,32.3903914217,0.225027566115,1.46025414808,0.617613290983
0.155,0.204,1.456,1.912,0.8,1,315,0.03284574079,4,0.0347032188551,0.00319541533835,0.217105363509,0.198250459546,0.0884957295818,21.7105363509,19.8250459546,8.84957295818,0.746629557856,1.24882466353,0.251097552834
0.155,0.204,1.912,2.51,0.11,0.15,7.5,0.8217495033,4,0.800327301639,0.0332418343124,0.212107998539,0.0873201949051,0.193300249886,21.2107998539,8.73201949051,19.3300249886,0.598056651722,1.11336049735,0.257651922817
0.155,0.204,1.912,2.51,0.11,0.15,22.5,0.6588386343,4,0.66198342084,0.0277696613093,0.165932985095,0.0903669048357,0.139167446096,16.5932985095,9.03669048357,13.9167446096,0.695977901252,1.12545728102,0.214739689885
0.155,0.204,1.912,2.51,0.11,0.15,37.5,0.5229739312,4,0.54620223593,0.0297412730846,0.301554569352,0.150580256634,0.261267572824,30.1554569352,15.0580256634,26.1267572824,0.494465275009,1.23126128833,0.36839800666
0.155,0.204,1.912,2.51,0.11,0.15,52.5,0.5486488514,4,0.512012640455,0.0370981549099,0.219122683741,0.154674620765,0.155211185876,21.9122683741,15.4674620765,15.5211185876,0.671652383805,1.2353350252,0.281841320698
0.155,0.204,1.912,2.51,0.11,0.15,67.5,0.396206862,4,0.367915958191,0.0265332573154,0.149909118465,0.169658666054,0,14.9909118465,16.9658666054,0,0.924909057964,1.28349384197,0.179292392003
0.155,0.204,1.912,2.51,0.11,0.15,82.5,0.2206241384,4,0.206873269965,0.0170589630958,0.294111331805,0.179058763455,0.233322597975,29.4111331805,17.9058763455,23.3322597975,0.597519142616,1.3760719727,0.389276415041
0.155,0.204,1.912,2.51,0.11,0.15,300,0.3793945713,4,0.37884463779,0.0309169251801,0.160726827788,0.184673478295,0,16.0726827788,18.4673478295,0,0.693820935234,1.08511294392,0.195646004342
0.155,0.204,1.912,2.51,0.11,0.15,322.5,0.4821828885,4,0.479753662809,0.0290636321919,0.18378453175,0.128140512015,0.131745069324,18.378453175,12.8140512015,13.1745069324,0.652639157077,1.1121545486,0.229757695761
0.155,0.204,1.912,2.51,0.11,0.15,337.5,0.6769168107,4,0.64927827504,0.0317940197109,0.22233195055,0.103609849044,0.196714248127,22.233195055,10.3609849044,19.6714248127,0.584679687422,1.11244570004,0.263883006311
0.155,0.204,1.912,2.51,0.11,0.15,352.5,0.8413479979,4,0.814922281836,0.0360290491235,0.249741872828,0.0942866344262,0.231259667067,24.9741872828,9.42866344262,23.1259667067,0.530964227196,1.14775082698,0.308393299891
0.155,0.204,1.912,2.51,0.15,0.25,7.5,0.7198004431,4,0.627598532934,0.0154144016598,0.265838624887,0.0623151818242,0.258431794863,26.5838624887,6.23151818242,25.8431794863,0.904358514744,1.51292534681,0.304283416035
0.155,0.204,1.912,2.51,0.15,0.25,22.5,0.5453601801,4,0.471761830169,0.0121380721755,0.277234973528,0.0681728860959,0.268722325363,27.7234973528,6.81728860959,26.8722325363,0.86872950203,1.52596103471,0.328615766338
0.155,0.204,1.912,2.51,0.15,0.25,37.5,0.4166070359,4,0.378717406268,0.0114832654998,0.216422227559,0.0704930176533,0.204619928266,21.6422227559,7.04930176533,20.4619928266,0.845206970164,1.39042876637,0.272610898103
0.155,0.204,1.912,2.51,0.15,0.25,52.5,0.3036654676,4,0.272824703452,0.0125929376749,0.230651975498,0.114332322502,0.200320877175,23.0651975498,11.4332322502,20.0320877175,0.817064390723,1.39771723409,0.290326421683
0.155,0.204,1.912,2.51,0.15,0.25,67.5,0.2207259698,4,0.200725486703,0.0105584201707,0.243630226321,0.124245075494,0.209568242806,24.3630226321,12.4245075494,20.9568242806,0.763815276867,1.38130377539,0.308744249263
0.155,0.204,1.912,2.51,0.15,0.25,82.5,0.1686331034,4,0.144214343962,0.00726454902068,0.307273412643,0.125873514906,0.280308416504,30.7273412643,12.5873514906,28.0308416504,0.792304285837,1.57469930772,0.391197510943
0.155,0.204,1.912,2.51,0.15,0.25,97.5,0.128552211,4,0.12542501277,0.00650577788606,0.0598865944271,0.123691168608,0,5.98865944271,12.3691168608,0,0.935984373511,1.0978917758,0.080953701146
0.155,0.204,1.912,2.51,0.15,0.25,112.5,0.1235923181,4,0.118706817477,0.00694632219481,0.195796271979,0.143084708756,0.133652333468,19.5796271979,14.3084708756,13.3652333468,0.672811243004,1.15296023184,0.240074494419
0.155,0.204,1.912,2.51,0.15,0.25,127.5,0.1111745423,4,0.104987278115,0.00568603125783,0.129761767721,0.132882209437,0,12.9761767721,13.2882209437,0,0.932263051654,1.20158047113,0.13465870974
0.155,0.204,1.912,2.51,0.15,0.25,142.5,0.09518258075,4,0.0890255876048,0.00465965385541,0.140918931102,0.123915346334,0.0671053804542,14.0918931102,12.3915346334,6.71053804542,0.855173343174,1.20508118381,0.174953920317
0.155,0.204,1.912,2.51,0.15,0.25,157.5,0.09049772857,4,0.0949910602821,0.00578771469959,0.0957866380649,0.143198497603,0,9.57866380649,14.3198497603,0,0.847607484546,1.07508565329,0.113739084372
0.155,0.204,1.912,2.51,0.15,0.25,172.5,0.08251596597,4,0.0756903048561,0.00563487721221,0.188964688818,0.168838633473,0.084859704612,18.8964688818,16.8838633473,8.4859704612,0.846533762704,1.27746430938,0.21546527334
0.155,0.204,1.912,2.51,0.15,0.25,187.5,0.07681666554,4,0.0739228269903,0.00627443958478,0.144424810694,0.198501022981,0,14.4424810694,19.8501022981,0,0.827081046536,1.18714393379,0.180031443626
0.155,0.204,1.912,2.51,0.15,0.25,202.5,0.0817567569,4,0.076406914575,0.00558528710245,0.195973053125,0.157612766869,0.116463098324,19.5973053125,15.7612766869,11.6463098324,0.735096315594,1.23874241011,0.25182304726
0.155,0.204,1.912,2.51,0.15,0.25,217.5,0.07219382425,4,0.0666922334389,0.00562825418873,0.181202776618,0.190001842317,0,18.1202776618,19.0001842317,0,0.777997068092,1.28501302852,0.253507980213
0.155,0.204,1.912,2.51,0.15,0.25,240,0.09883388459,4,0.0893366191161,0.00590705045425,0.193188473247,0.169538194937,0.092620659969,19.3188473247,16.9538194937,9.2620659969,0.894207129622,1.36753319645,0.236663033414
0.155,0.204,1.912,2.51,0.15,0.25,285,0.1682215756,4,0.15625919947,0.0104841965196,0.225233182256,0.200577135222,0.102463648265,22.5233182256,20.0577135222,10.2463648265,0.762698474739,1.3650633737,0.301182449478
0.155,0.204,1.912,2.51,0.15,0.25,307.5,0.2864874011,4,0.274865332347,0.0168730593175,0.0878969847046,0.135246188404,0,8.78969847046,13.5246188404,0,0.915973476722,1.15200769226,0.118017107771
0.155,0.204,1.912,2.51,0.15,0.25,322.5,0.4315896906,4,0.380040147036,0.012923718033,0.25278405078,0.0872602136721,0.237245508785,25.278405078,8.72602136721,23.7245508785,0.852670063486,1.46593746646,0.306633701489
0.155,0.204,1.912,2.51,0.15,0.25,337.5,0.5597758614,4,0.485444034374,0.0131005010176,0.269659635305,0.0715068356126,0.260005944881,26.9659635305,7.15068356126,26.0005944881,0.894608537851,1.50685058669,0.306121024418
0.155,0.204,1.912,2.51,0.15,0.25,352.5,0.6611955485,4,0.58424932906,0.0153766077233,0.219570407839,0.0668578286147,0.209143957004,21.9570407839,6.68578286147,20.9143957004,0.907307345226,1.42704836331,0.259870509041
0.155,0.204,1.912,2.51,0.25,0.4,7.5,0.6016327413,4,0.535637034647,0.012265208857,0.224399163607,0.059730840679,0.216303516613,22.4399163607,5.9730840679,21.6303516613,0.900599025827,1.43016783297,0.264784403572
0.155,0.204,1.912,2.51,0.25,0.4,22.5,0.4085550106,4,0.367861992258,0.00851148965816,0.232637405853,0.0578175518878,0.225338175407,23.2637405853,5.78175518878,22.5338175407,0.845734145,1.42480765948,0.28953675724
0.155,0.204,1.912,2.51,0.25,0.4,37.5,0.238843278,4,0.220048949554,0.00658323108793,0.179134103806,0.0710937971455,0.164422319512,17.9134103806,7.10937971455,16.4422319512,0.871093394849,1.32636694786,0.227636776506
0.155,0.204,1.912,2.51,0.25,0.4,52.5,0.1512980102,4,0.136685655134,0.00832513671288,0.225073542884,0.143631764527,0.173285936894,22.5073542884,14.3631764527,17.3285936894,0.826316975175,1.4112330245,0.292458024662
0.155,0.204,1.912,2.51,0.25,0.4,67.5,0.07657948871,4,0.0789491744235,0.00776388071237,0.292886053535,0.216221200859,0.197561718595,29.2886053535,21.6221200859,19.7561718595,0.522313052684,1.30666084039,0.392173893851
0.155,0.204,1.912,2.51,0.25,0.4,82.5,0.07731575252,4,0.0787866603208,0.00581379685754,0.0958108502337,0.203326962178,0,9.58108502337,20.3326962178,0,0.874885312683,1.08859429808,0.106854492699
0.155,0.204,1.912,2.51,0.25,0.4,97.5,0.07396743989,4,0.0662268950964,0.00458513413122,0.31771634842,0.154427577458,0.277661306944,31.771634842,15.4427577458,27.7661306944,0.693087145233,1.52867080289,0.417791828829
0.155,0.204,1.912,2.51,0.25,0.4,112.5,0.06309282718,4,0.0592168455678,0.00391466944454,0.210027418073,0.145797977583,0.15117693632,21.0027418073,14.5797977583,15.117693632,0.708167790565,1.23663200864,0.264232109039
0.155,0.204,1.912,2.51,0.25,0.4,127.5,0.05759078305,4,0.0538908709041,0.00353715016158,0.211823837253,0.153237818463,0.146244688865,21.1823837253,15.3237818463,14.6244688865,0.696559822104,1.29229609731,0.297868137603
0.155,0.204,1.912,2.51,0.25,0.4,142.5,0.04751997838,4,0.0459670400577,0.00264982550537,0.110317394321,0.140057614094,0,11.0317394321,14.0057614094,0,0.892853974466,1.17427284642,0.140709435976
0.155,0.204,1.912,2.51,0.25,0.4,157.5,0.043951212,4,0.0406244965823,0.00251906017816,0.218483955815,0.139999704384,0.167735868917,21.8483955815,13.9999704384,16.7735868917,0.773552860313,1.33028435025,0.278365744966
0.155,0.204,1.912,2.51,0.25,0.4,172.5,0.04377493787,4,0.0395173996418,0.00276435854971,0.195560104842,0.174173834955,0.0889226058033,19.5560104842,17.4173834955,8.89226058033,0.873020950334,1.36983085352,0.248404951591
0.155,0.204,1.912,2.51,0.25,0.4,187.5,0.0419687729,4,0.0404323746673,0.00370022789436,0.405074493014,0.272780368578,0.299459872785,40.5074493014,27.2780368578,29.9459872785,0.263281293458,1.23833375536,0.487526230952
0.155,0.204,1.912,2.51,0.25,0.4,202.5,0.04959101042,4,0.0484759436909,0.00345202591173,0.137057399329,0.153655905803,0,13.7057399329,15.3655905803,0,0.826707202764,1.13831946299,0.155806130112
0.155,0.204,1.912,2.51,0.25,0.4,217.5,0.04175665805,4,0.0397945170397,0.00346288764799,0.082435577064,0.263110301335,0,8.2435577064,26.3110301335,0,0.975146080081,1.13233514117,0.078594530545
0.155,0.204,1.912,2.51,0.25,0.4,240,0.05833751333,4,0.0540957627431,0.00349612422444,0.260797382478,0.162474289217,0.204003382449,26.0797382478,16.2474289217,20.4003382449,0.652544229714,1.35751686927,0.35248631978
0.155,0.204,1.912,2.51,0.25,0.4,262.5,0.06339204164,4,0.0504503730417,0.00556105512259,0.674071296295,0.30421811542,0.601517622966,67.4071296295,30.421811542,60.1517622966,0.101218449441,1.99685241012,0.947816980342
0.155,0.204,1.912,2.51,0.25,0.4,277.5,0.07845182205,4,0.0711295061709,0.00598226782354,0.372139186607,0.242286164726,0.282462366681,37.2139186607,24.2286164726,28.2462366681,0.563594390683,1.53540853127,0.485907070294
0.155,0.204,1.912,2.51,0.25,0.4,292.5,0.1019808146,4,0.090391104947,0.00775913478653,0.278201943429,0.211744464152,0.180445568603,27.8201943429,21.1744464152,18.0445568603,0.775231816461,1.49719360527,0.360980894405
0.155,0.204,1.912,2.51,0.25,0.4,307.5,0.1753490577,4,0.143703305315,0.00742877469667,0.381899200308,0.129341190877,0.359329730942,38.1899200308,12.9341190877,35.9329730942,0.79216150422,1.73469823156,0.47126836367
0.155,0.204,1.912,2.51,0.25,0.4,322.5,0.2410541394,4,0.219945121261,0.00687529474149,0.193514682593,0.0769002806929,0.177578937964,19.3514682593,7.69002806929,17.7578937964,0.891388618106,1.36752733762,0.238069359756
0.155,0.204,1.912,2.51,0.25,0.4,337.5,0.3908852192,4,0.356980972438,0.00827961559768,0.201568885763,0.0608623084467,0.192160857404,20.1568885763,6.08623084467,19.2160857404,0.833861351678,1.36689506942,0.266516858869
