,Bin Name,xBmin,xBmax,xBavg,Q2min,Q2max,Q2avg,t_abs_min,t_abs_max,t_abs_avg,phimin,phimax,phiavg,tmin,tcol,P1,P2,maxP1P2,minP1P2,intP1P2,"raw yield, ep->epg, (FD, FD), exp, inbending","raw yield, ep->epg, (CD, FD), exp, inbending","raw yield, ep->epg, (CD, FT), exp, inbending","raw yield, ep->epg, (FD, FD), exp, outbending","raw yield, ep->epg, (CD, FD), exp, outbending","raw yield, ep->epg, (CD, FT), exp, outbending","raw yield, ep->eppi0, (FD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FT), exp, inbending","raw yield, ep->eppi0, (FD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FT), exp, outbending","contamination ratio, inbending","contamination ratio, outbending","signal yield, ep->epg, exp, inbending","signal yield, ep->epg, exp, outbending","signal yield, ep->epg, sim(KM15), inbending","signal yield, ep->epg, sim(KM15), outbending","signal yield, ep->epg, sim(pureBH), inbending","signal yield, ep->epg, sim(pureBH), outbending","signal yield, ep->epg, sim(VGG), inbending","signal yield, ep->epg, sim(VGG), outbending","acceptance, ep->epg, sim(KM15)","acceptance, ep->epg, sim(pureBH)","acceptance, ep->epg, sim(VGG)","acceptance corrected yield, ep->epg, exp","acceptance corrected yield, ep->epg, sim(KM15)","acceptance corrected yield, ep->epg, sim(pureBH)","acceptance corrected yield, ep->epg, sim(VGG)",Frad,Fbin,Frad*Fbin,bin_volume,bin_volume_cube,"cross sections, ep->epg, exp","cross sections, ep->epg, sim(KM15)","cross sections, ep->epg, sim(pureBH)","cross sections, ep->epg, sim(VGG)","cross sections, ep->epg, exp, stat. unc.","cross sections, ep->epg, exp, syst. unc. (up)","cross sections, ep->epg, exp, syst. unc. (down)",valid bin,cross section prefactor,BH2 prefactor,BH2 c0,BH2 c1,BH2 c2,Int prefactor,Int c0 (KM15),Int c1 (KM15),Int c2 (KM15),DVCS2 prefactor,DVCS2 c0 (KM15),DVCS2 c1 (KM15)
1641,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,15,30,22.321560913511004,-0.058384043344959245,1.2913322835126668,-0.4632820866577881,1.3742215052958808,-0.20801428458293095,-1.8057425141267942,-14.634737313689573,0,246,0,0,335,0,0,21,0,0,35,0,0.030433026854131347,0.039506039436351684,240.98005059330055,324.72676091000125,229.44694997842555,253.91098958017687,216.42794384556933,216.85582073559726,183.0718355352792,186.7640057443761,0.040949782198095676,0.03876085781956534,0.036087033336741674,13814.647627835475,11803.675468170877,11178.384301971193,10248.441256685692,0.9767219815004852,0.9898117355960109,0.9670641529937399,0.0010019586169849042,0.0010019586169849048,0.17227203812645842,0.14258577860866065,0.14297849460266976,0.13248004775583355,0.010068008367692456,0.027423336634585994,0.027423336634585994,1,6.31151384070366e-05,487.1499478045329,4.0057845810440345,-0.805427062343248,-0.03324661525940333,277.0019457058775,0.12108739956214004,1.4528584727933465,0.0,277.0019457058775,149.26623631421245,0.0
1642,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,30,45,37.26450443289524,-0.058384043344959245,1.2913322835126668,-0.46330743814194353,1.3742468567800363,-0.2072625460043435,-1.7845626728275759,-14.634737313689573,0,195,0,0,216,0,0,30,0,0,31,0,0.04155862454312673,0.06028854494389654,188.51010317595336,204.8155757988877,176.49507398100909,194.2487603129147,152.84610136601887,157.28159342231564,148.62311974308147,163.5214680228,0.03699439739711503,0.03463393359747566,0.03345202153544936,10632.033676686247,10021.621120468255,8954.446191204184,9331.11284276496,0.9787318342042738,0.9868798429893451,0.9670261747175104,0.0010019586169849042,0.0010019586169849048,0.1325892699729947,0.12065052449577872,0.1144651814830432,0.12108468429243555,0.00877703935086032,0.01685345182727539,0.01685345182727539,1,6.31151384070366e-05,399.22134156150804,4.0057845810440345,-0.805427062343248,-0.03324661525940333,227.00420861837037,0.12108739956214004,1.4528584727933465,0.0,227.00420861837037,149.26623631421245,0.0
1643,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,45,60,52.25325788422882,-0.058384043344959245,1.2913322835126668,-0.4633456404641561,1.3742850591022489,-0.20629493726011722,-1.7810914583492128,-14.634737313689573,0,97,0,0,129,0,0,24,0,0,27,0,0.07045904305282898,0.08373428241254695,91.02255860582983,119.37843131131122,102.22429102448906,105.43316546424788,85.90952919700307,78.22106576573184,96.04889532382394,100.19484253539103,0.025122544002288777,0.024203707504276094,0.023345103348322988,8374.987417594832,8265.781382244506,6781.217089726348,8406.205572583694,0.9823112462651715,0.9889794946086337,0.971500073576256,0.0010019586169849042,0.0010019586169849048,0.1039612734532313,0.09867661799880426,0.08685226714261596,0.10839846318133001,0.009113661601454142,0.0151355398967389,0.0151355398967389,1,6.31151384070366e-05,311.62613523011754,4.0057845810440345,-0.805427062343248,-0.03324661525940333,177.19604852791946,0.12108739956214004,1.4528584727933465,0.0,177.19604852791946,149.26623631421245,0.0
1644,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,60,75,67.27678690817199,-0.058384043344959245,1.2913322835126668,-0.46339676784385925,1.374336186481952,-0.2119086460652457,-1.8216841844153695,-14.634737313689573,0,53,0,0,74,0,0,18,0,0,20,0,0.10052310469234817,0.10835661733362713,48.22435062312932,66.53428247878097,49.95516713733916,59.831772987034405,37.87858093660609,40.99475644336347,53.33846596358435,59.84191960103574,0.0161940408208601,0.0157427053296479,0.014987837366432393,7086.47300395129,6779.465442803703,5010.151414790767,7551.482098284924,0.9922066555430927,0.9882271674280945,0.9822088906274707,0.0010019586169849042,0.0010019586169849048,0.08700747018571751,0.08046818728771829,0.06435624200289823,0.09662291666021308,0.010361420339681994,0.01714132027424988,0.01714132027424988,1,6.31151384070366e-05,239.58997126707618,4.0057845810440345,-0.805427062343248,-0.03324661525940333,136.23503094210503,0.12108739956214004,1.4528584727933465,0.0,136.23503094210503,149.26623631421245,0.0
1645,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,75,90,82.2836984485376,-0.058384043344959245,1.2913322835126668,-0.46346066758708504,1.3744000862251777,-0.20820057692200208,-1.7820109526547256,-14.634737313689573,0,55,0,0,72,0,0,31,0,0,19,0,0.09334919450044062,0.11275499788535413,50.46245536185707,64.52672158608904,50.560105301227125,65.93834972351952,35.53126262718528,41.344800843124375,57.57027992503495,69.84950628702802,0.02051796957015495,0.02065523268029553,0.01891086739209793,5604.315600273,5677.87444203071,3721.86867416154,6737.913368548418,0.9965317271398766,0.991841855502684,0.9881702702204794,0.0010019586169849042,0.0010019586169849048,0.06839448214954422,0.06677507132393161,0.04795708643556533,0.08660541303054616,0.007868258795056064,0.015731490701678848,0.015731490701678848,1,6.31151384070366e-05,185.91089146134337,4.0057845810440345,-0.805427062343248,-0.03324661525940333,105.71217115960685,0.12108739956214004,1.4528584727933465,0.0,105.71217115960685,149.26623631421245,0.0
1646,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,90,105,97.34965994228531,-0.058384043344959245,1.2913322835126668,-0.46353771501416285,1.3744771336522557,-0.20529667560105322,-1.7752091329687265,-14.634737313689573,0,30,0,0,38,0,0,25,0,0,25,0,0.11055369013897384,0.13314310469506024,27.028931315822682,33.25472493417021,30.02066105837697,43.53319636704511,17.51934631916844,23.559261297075437,36.41310060679372,50.587636393213764,0.015025697831966837,0.01462560472554403,0.014270298288750241,4012.0370397533725,4895.204086224727,2808.677547841761,6096.63058470145,0.9964675623390242,0.9977670105960376,0.9937922638698766,0.0010019586169849042,0.0010019586169849048,0.04868549471487501,0.05689337534850996,0.036287548946090806,0.07856396894219635,0.007640701964230473,0.013560089155456595,0.013560089155456595,1,6.31151384070366e-05,147.56130297713565,4.0057845810440345,-0.805427062343248,-0.03324661525940333,83.90592715810352,0.12108739956214004,1.4528584727933465,0.0,83.90592715810352,149.26623631421245,0.0
1647,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,105,135,119.53940387459464,-0.058384043344959245,1.2913322835126668,-0.46367472082591815,1.374614139464011,-0.2101827919185125,-1.8148525988708155,-14.634737313689573,17,20,0,0,25,0,9,6,0,0,11,0,0.12741279079582232,0.10239256277140044,32.610026577901394,22.669563976874123,21.304402688364014,20.961576883934647,11.528309092069998,11.50692095217886,31.00568245489507,29.36489525560573,0.005103420830080181,0.00582951348477935,0.005632622585377868,10831.869915361654,8281.89188772712,3951.4841340350295,10718.022873966585,1.0006260889808636,1.0040283891508355,1.0047255586487727,0.0020039172339698084,0.0020039172339698097,0.06500642085414074,0.047488510190014176,0.025497939707216272,0.06960717750702279,0.010784010886395974,0.020470424202349548,0.020470424202349548,1,6.31151384070366e-05,111.5046346761376,4.0057845810440345,-0.805427062343248,-0.03324661525940333,63.403477511828584,0.12108739956214004,1.4528584727933465,0.0,63.403477511828584,149.26623631421245,0.0
1648,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,135,180,157.14001354424664,-0.058384043344959245,1.2913322835126668,-0.4639708421488562,1.374910260786949,-0.20989994695303668,-1.8289416547078625,-14.634737313689573,31,4,0,0,1,0,21,2,0,0,0,0,0.15301607971902526,0.22028020655285585,29.935417139845807,0.7831665092543727,17.99695335396964,1.2031347847551659,5.895072855543144,0.8083104483028051,21.719847735498192,2.0728567006758865,0.0018043687390820217,0.0016525240637367436,0.0016801499413424195,17024.559882770056,10640.889371921236,4056.4512499067823,14161.060183214358,1.0081954330757201,1.012052660691453,1.0203092853104498,0.0030058758509547124,0.003005875850954715,0.06707382369267754,0.04020392497269514,0.017488420209866445,0.061626600375009416,0.014871526740825845,0.018450477888097085,0.018450477888097085,1,6.31151384070366e-05,84.01096006808255,4.0057845810440345,-0.805427062343248,-0.03324661525940333,47.77009523321375,0.12108739956214004,1.4528584727933465,0.0,47.77009523321375,149.26623631421245,0.0
1650,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,225,270,248.77417389888808,-0.058384043344959245,1.2913322835126668,-0.46502919309089685,1.3759686117289895,-0.20744131836789478,-1.8400751321558853,-14.634737313689573,3,4,0,0,11,0,4,0,0,0,0,0,0.14044202682205584,0.06126535216451258,6.064704073704457,10.363114315107651,6.937105724790423,10.10840329371177,3.198355217031729,5.362091489542212,8.686780572728637,12.498352351317823,0.0012978567302428276,0.00126493065601053,0.001259979607621663,12657.65165446149,13133.582945871844,6767.522524572825,16813.86968161771,0.9990259655285726,1.0054957821677766,1.004395009886963,0.0030058758509547124,0.003005875850954715,0.050659115600266036,0.050426147044776604,0.02911706633539775,0.07259780873423047,0.015137785864051323,0.014300230808400375,0.014300230808400375,1,6.31151384070366e-05,122.70983668776762,4.0057845810440345,-0.805427062343248,-0.03324661525940333,69.77495055259824,0.12108739956214004,1.4528584727933465,0.0,69.77495055259824,149.26623631421245,0.0
1651,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,270,300,285.86658851507394,-0.058384043344959245,1.2913322835126668,-0.46559321199125286,1.3765326306293457,-0.2079023125590527,-1.8254451789619477,-14.634737313689573,0,5,0,0,18,0,0,1,0,0,4,0,0.13522211225418682,0.09421182319512096,4.364850804962068,16.411921630560517,6.770603554358897,11.343102146432129,4.955832755867177,7.945744817766232,7.0900150266734,9.700555033839485,0.0014520136896514265,0.0014786835879552524,0.001179845394755539,14308.937018706965,12474.886311257465,8725.042787195549,14231.161248031018,0.9865082580404598,0.9921941081789426,0.9793960093608234,0.0020039172339698084,0.0020039172339698097,0.08809460479640682,0.0736790926541233,0.056194502552256935,0.09172038213395245,0.0241577301341781,0.042611822147036536,0.042611822147036536,1,6.31151384070366e-05,212.9104565578543,4.0057845810440345,-0.805427062343248,-0.03324661525940333,121.06459416334884,0.12108739956214004,1.4528584727933465,0.0,121.06459416334884,149.26623631421245,0.0
1652,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,300,315,307.7513476914232,-0.058384043344959245,1.2913322835126668,-0.465962601869033,1.3769020205071258,-0.21124238589489774,-1.8325052415568335,-14.634737313689573,0,10,0,0,20,0,0,0,0,0,3,0,0.09033217705048294,0.07193431199294893,9.1244233305967,18.639738766326825,9.684588797545658,17.2385947076863,7.977156434550022,11.642091515479406,9.601294772612635,17.277795241288384,0.003257891883805334,0.0029015074041289475,0.0031861845760375765,8522.12506956922,8263.989249939355,6761.743196695119,8436.137132811235,0.9777657520593197,0.9900779802285503,0.9680891686766189,0.0010019586169849042,0.0010019586169849048,0.10616046391633102,0.09868288033159912,0.08691857967614648,0.10804349855483796,0.024705978557651265,0.01935015591968812,0.01935015591968812,1,6.31151384070366e-05,311.6510089291569,4.0057845810440345,-0.805427062343248,-0.03324661525940333,177.21019214645392,0.12108739956214004,1.4528584727933465,0.0,177.21019214645392,149.26623631421245,0.0
1653,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,315,330,322.74203145739875,-0.058384043344959245,1.2913322835126668,-0.46623129883636133,1.377170717474454,-0.2125638189435392,-1.785358494557894,-14.634737313689573,0,35,0,0,52,0,0,3,0,0,5,0,0.046329406900634904,0.03944385921105919,33.59864270255653,50.22316602703859,34.224503355322994,33.97221334939202,29.74369617348429,29.678686620735927,28.38074169931656,28.43130537884773,0.006808032465889034,0.0066619376575881885,0.006033684565083325,12312.192861825484,10017.096282429298,8919.684609557396,9415.813250651712,0.9799557752004456,0.9889179193144576,0.9696873611847777,0.0010019586169849042,0.0010019586169849048,0.15312071203002187,0.12066053676758784,0.11461077773223223,0.12056282024056644,0.020927589438763192,0.03013773256866181,0.03013773256866181,1,6.31151384070366e-05,399.26137916747984,4.0057845810440345,-0.805427062343248,-0.03324661525940333,227.0269746985179,0.12108739956214004,1.4528584727933465,0.0,227.0269746985179,149.26623631421245,0.0
1654,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,330,345,337.65427805138785,-0.058384043344959245,1.2913322835126668,-0.4665112251027942,1.3774506437408869,-0.2117718198430303,-1.8222618027159627,-14.634737313689573,0,75,0,0,111,0,0,10,0,0,7,0,0.03882252173592381,0.04445179068012551,72.51349852275128,106.77234058652711,73.76450844738312,90.64576801700626,66.95415046556899,75.1417904311032,55.689271716032415,66.05238430946503,0.013869922714629581,0.01273192611496404,0.011914573836026189,12926.232020036638,11853.726934683948,11160.600494662353,10217.877508752033,0.9782179940851757,0.992511805364241,0.9701844693592584,0.0010019586169849042,0.0010019586169849048,0.1606748466600463,0.14255397141765225,0.14291014211379754,0.13267616153238185,0.015703689567733915,0.02320777162793272,0.02320777162793272,1,6.31151384070366e-05,487.0221723973868,4.0057845810440345,-0.805427062343248,-0.03324661525940333,276.929290383728,0.12108739956214004,1.4528584727933465,0.0,276.929290383728,149.26623631421245,0.0
1655,87,0.204,0.268,0.23122820460577037,1.912,2.51,2.2043437217885518,0.15,0.25,0.19632013338395868,345,360,352.5631495054023,-0.058384043344959245,1.2913322835126668,-0.46680368003564043,1.3777430986737333,-0.21657937925861534,-1.8050824081488352,-14.634737313689573,0,144,0,0,151,0,0,9,0,0,14,0,0.03540829090123431,0.037616665005854845,140.0047346553684,146.46870940861268,141.95992249765914,160.86222479733615,138.3812430293013,143.99721476983515,112.21532112900164,121.31935273710451,0.023261089155467093,0.022379571362473354,0.021576838801535016,12315.564509869511,13018.399322192636,12617.688392041142,10823.396143159398,0.9741009624505634,0.9946925797149424,0.9688423141846555,0.0010019586169849042,0.0010019586169849048,0.1532962356169385,0.15703871311319895,0.16213382096022805,0.13959353779517766,0.011958869458574875,0.021107988986560286,0.021107988986560286,1,6.31151384070366e-05,545.2788820893509,4.0057845810440345,-0.805427062343248,-0.03324661525940333,310.05507025463436,0.12108739956214004,1.4528584727933465,0.0,310.05507025463436,149.26623631421245,0.0
1656,88,0.204,0.268,0.2315720983383216,1.912,2.51,2.2008467594615144,0.25,0.4,0.3193501598567644,0,15,7.401524331965645,-0.058571023201547584,1.2926673787239928,-0.312855272640656,1.1677519579805746,-0.1034672712664946,-1.0287149050545827,-16.806529718667605,0,164,24,0,174,19,0,6,2,0,3,3,0.04841285492404755,0.056146714494807626,180.8155052311332,183.53344573761137,166.58261534989595,206.78464456913875,177.18282350299057,184.11137163989403,121.29843363974747,146.50385861441265,0.02506626031795509,0.023582140937346757,0.022984080340770468,14535.433141885931,14895.211937601633,15320.669828187962,11651.642714593074,0.9776122658677658,1.010018047549119,0.9869798781818873,0.001502937925477354,0.0015029379254773573,0.11840190375998937,0.11906401510021132,0.1294956096163338,0.10080606055466526,0.008629199278244718,0.013101042108079232,0.013101042108079232,1,6.301008029005902e-05,577.8133193701018,3.061006069596097,-0.49823971884458923,-0.006096308871685432,330.29377909833465,0.6909859809762918,1.8191694052353178,0.0,330.29377909833465,103.64799368787926,0.0
1657,88,0.204,0.268,0.2315720983383216,1.912,2.51,2.2008467594615144,0.25,0.4,0.3193501598567644,15,30,22.191397244241767,-0.058571023201547584,1.2926673787239928,-0.3128723674437598,1.1677690527836786,-0.10716145213131388,-1.0341965307678505,-16.806529718667605,0,139,2,0,175,4,0,15,1,0,21,0,0.0629961191358289,0.08664213798967513,133.2998675895921,164.90373424414895,140.2141302063942,168.54381497165258,123.50934254262859,159.71331274894962,107.83793280042194,135.55403444375287,0.024663747288525023,0.023060469290261468,0.02261205492802694,12090.766189956963,12518.695620989376,12281.738577245014,10763.814612111968,0.9808479503967883,1.000391201501722,0.9809640504936535,0.001502937925477354,0.0015029379254773573,0.0990922608188539,0.10045419712760673,0.10355117997072867,0.09199302491967676,0.0077601623853408835,0.012761419057538206,0.012761419057538206,1,6.301008029005902e-05,470.42421998074263,3.061006069596097,-0.49823971884458923,-0.006096308871685432,268.90725462370784,0.6909859809762918,1.8191694052353178,0.0,268.90725462370784,103.64799368787926,0.0
1658,88,0.204,0.268,0.2315720983383216,1.912,2.51,2.2008467594615144,0.25,0.4,0.3193501598567644,30,45,37.14850522199407,-0.058571023201547584,1.2926673787239928,-0.3129070332914239,1.1678037186313426,-0.1029998827323362,-1.0526534544484891,-16.806529718667605,0,82,0,0,94,0,0,16,0,0,17,0,0.06911041308076793,0.10806719925756487,76.91502965006104,84.45119047634176,67.57385610032408,86.39685987582133,59.044657690970375,68.95252840821921,58.09111632531747,73.60290289623464,0.015962431512914797,0.014986440150864382,0.013926512287970382,10109.12529183574,9645.81842381417,8540.866597449229,9456.35321309474,0.9875720317594473,0.9945368844572345,0.9827427587914201,0.001502937925477354,0.0015029379254773573,0.08270137551535037,0.07687771241008383,0.07207354981723427,0.08014173637042804,0.0085511029747466,0.011229606464397137,0.011229606464397137,1,6.301008029005902e-05,335.350229730243,3.061006069596097,-0.49823971884458923,-0.006096308871685432,191.695294978394,0.6909859809762918,1.8191694052353178,0.0,191.695294978394,103.64799368787926,0.0
1659,88,0.204,0.268,0.2315720983383216,1.912,2.51,2.2008467594615144,0.25,0.4,0.3193501598567644,45,60,52.15119824130146,-0.058571023201547584,1.2926673787239928,-0.3129593594830091,1.1678560448229278,-0.10541597782186891,-1.019663662261904,-16.806529718667605,0,40,0,0,60,0,0,8,0,0,17,0,0.11552099375799085,0.1390274400128183,35.67317842661631,51.995937215969434,34.721036832758536,47.56928076585908,25.89469032701905,30.596857961772002,31.773827810434213,48.97223067271704,0.011238357253107881,0.009995754929497863,0.00972997982080818,7800.883498194679,7322.27279710839,5651.553953376977,8298.687147374209,0.9880726180796833,0.9985308766017652,0.989871846136844,0.001502937925477354,0.0015029379254773573,0.0633583452253219,0.057881471838719056,0.04764625643488283,0.06959564149383299,0.008747322527570702,0.008132135408419136,0.008132135408419136,1,6.301008029005902e-05,227.8778879668856,3.061006069596097,-0.49823971884458923,-0.006096308871685432,130.261186903031,0.6909859809762918,1.8191694052353178,0.0,130.261186903031,103.64799368787926,0.0
