# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
67.07 3.18 0.4 0.45 5.75 0.0015 0.0031
82.12 3.18 0.4 0.45 5.75 0.003 0.0036
97.18 3.18 0.4 0.45 5.75 0.0038 0.0028
112.24 3.18 0.4 0.45 5.75 0.0018 0.0024
127.29 3.18 0.4 0.45 5.75 -0.0023 0.0026
142.34 3.18 0.4 0.45 5.75 0.0018 0.0035
157.41 3.18 0.4 0.45 5.75 0.004 0.0025
172.46 3.18 0.4 0.45 5.75 -0.0038 0.003
202.59 3.18 0.4 0.45 5.75 -0.0031 0.0029
232.71 3.18 0.4 0.45 5.75 -0.0006 0.0024
247.76 3.18 0.4 0.45 5.75 -0.0062 0.003
262.82 3.18 0.4 0.45 5.75 -0.0071 0.0023
277.88 3.18 0.4 0.45 5.75 -0.0085 0.0029
292.93 3.18 0.4 0.45 5.75 -0.0076 0.0039
307.97 3.18 0.4 0.45 5.75 -0.0123 0.0049
322.92 3.18 0.4 0.45 5.75 -0.0033 0.0044
337.51 3.18 0.4 0.45 5.75 -0.007 0.0048
352.48 3.18 0.4 0.45 5.75 -0.0087 0.0058
7.48 2.81 0.433 0.27 5.75 0.0005 0.009
22.44 2.81 0.433 0.27 5.75 -0.0096 0.0072
37.41 2.81 0.433 0.27 5.75 0.0206 0.01
67.37 2.81 0.433 0.27 5.75 0.006 0.0085
82.38 2.81 0.433 0.27 5.75 -0.0109 0.0109
307.61 2.81 0.433 0.27 5.75 -0.0098 0.0107
322.59 2.81 0.433 0.27 5.75 0.0027 0.0081
337.56 2.81 0.433 0.27 5.75 -0.0044 0.0077
352.52 2.81 0.433 0.27 5.75 0.0053 0.008
7.46 2.96 0.449 0.34 5.75 0.0032 0.0041
22.38 2.96 0.449 0.34 5.75 -0.002 0.0038
37.33 2.96 0.449 0.34 5.75 -0.0006 0.0035
52.3 2.96 0.449 0.34 5.75 0.0085 0.0035
67.29 2.96 0.449 0.34 5.75 0.007 0.0031
97.32 2.96 0.449 0.34 5.75 0.0017 0.0044
292.71 2.96 0.449 0.34 5.75 -0.0008 0.0045
307.7 2.96 0.449 0.34 5.75 -0.0077 0.0047
322.67 2.96 0.449 0.34 5.75 -0.0101 0.0043
337.62 2.96 0.449 0.34 5.75 -0.0029 0.0037
7.42 3.05 0.461 0.45 5.75 -0.0018 0.0021
22.29 3.05 0.461 0.45 5.75 0.0025 0.0021
37.22 3.05 0.461 0.45 5.75 0.0029 0.0026
52.19 3.05 0.461 0.45 5.75 0.0025 0.002
67.19 3.05 0.461 0.45 5.75 0.0006 0.0022
82.22 3.05 0.461 0.45 5.75 0.0019 0.0018
262.75 3.05 0.461 0.45 5.75 -0.0039 0.0028
277.78 3.05 0.461 0.45 5.75 -0.0014 0.0031
292.81 3.05 0.461 0.45 5.75 -0.0053 0.0028
307.81 3.05 0.461 0.45 5.75 -0.0053 0.0022
322.78 3.05 0.461 0.45 5.75 -0.0058 0.0021
337.71 3.05 0.461 0.45 5.75 -0.0019 0.0019
352.58 3.05 0.461 0.45 5.75 0.0026 0.002
7.48 3.5 0.43 0.28 5.75 0.0101 0.0141
22.44 3.5 0.43 0.28 5.75 0.0002 0.0091
37.41 3.5 0.43 0.28 5.75 -0.0032 0.0109
52.39 3.5 0.43 0.28 5.75 0.0102 0.0103
67.38 3.5 0.43 0.28 5.75 -0.0125 0.0119
82.38 3.5 0.43 0.28 5.75 0.0309 0.0192
97.39 3.5 0.43 0.28 5.75 -0.0001 0.0329
292.62 3.5 0.43 0.28 5.75 -0.0018 0.0166
307.61 3.5 0.43 0.28 5.75 0.01 0.0141
322.59 3.5 0.43 0.28 5.75 -0.0153 0.0148
337.56 3.5 0.43 0.28 5.75 0.0152 0.0125
352.52 3.5 0.43 0.28 5.75 0.0057 0.0136
7.46 3.63 0.451 0.34 5.75 0.0041 0.0049
22.38 3.63 0.451 0.34 5.75 0.0078 0.0055
37.33 3.63 0.451 0.34 5.75 0.0064 0.0047
52.31 3.63 0.451 0.34 5.75 0.0057 0.0036
67.31 3.63 0.451 0.34 5.75 0.0063 0.0038
82.32 3.63 0.451 0.34 5.75 0.0011 0.0047
97.34 3.63 0.451 0.34 5.75 0.0046 0.0041
247.64 3.63 0.451 0.34 5.75 0.0046 0.0054
262.66 3.63 0.451 0.34 5.75 -0.0031 0.0045
277.68 3.63 0.451 0.34 5.75 0.0019 0.0046
292.69 3.63 0.451 0.34 5.75 -0.0025 0.0051
307.69 3.63 0.451 0.34 5.75 -0.0059 0.0042
322.67 3.63 0.451 0.34 5.75 -0.0075 0.0043
337.62 3.63 0.451 0.34 5.75 -0.0024 0.004
352.54 3.63 0.451 0.34 5.75 -0.0129 0.0042
7.45 3.77 0.475 0.45 5.75 0.0015 0.0026
22.32 3.77 0.475 0.45 5.75 -0.0022 0.0025
37.23 3.77 0.475 0.45 5.75 0.0011 0.002
52.22 3.77 0.475 0.45 5.75 0.004 0.0016
67.23 3.77 0.475 0.45 5.75 0.0034 0.0014
82.26 3.77 0.475 0.45 5.75 0.0031 0.0015
97.29 3.77 0.475 0.45 5.75 0.0039 0.0019
112.33 3.77 0.475 0.45 5.75 0.0005 0.0017
262.71 3.77 0.475 0.45 5.75 0.0011 0.0016
277.74 3.77 0.475 0.45 5.75 -0.0013 0.0019
292.77 3.77 0.475 0.45 5.75 -0.0024 0.0015
307.78 3.77 0.475 0.45 5.75 -0.0036 0.0022
322.77 3.77 0.475 0.45 5.75 -0.0005 0.002
337.68 3.77 0.475 0.45 5.75 -0.0006 0.0022
352.55 3.77 0.475 0.45 5.75 -0.0025 0.0024
