# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
22.38 2.96 0.449 0.34 5.75 0.019 0.0031
37.33 2.96 0.449 0.34 5.75 0.0158 0.0029
52.3 2.96 0.449 0.34 5.75 0.0156 0.0029
67.29 2.96 0.449 0.34 5.75 0.0113 0.0025
97.32 2.96 0.449 0.34 5.75 0.0097 0.0036
292.71 2.96 0.449 0.34 5.75 0.0161 0.0036
307.7 2.96 0.449 0.34 5.75 0.025 0.0039
322.67 2.96 0.449 0.34 5.75 0.0278 0.0035
337.62 2.96 0.449 0.34 5.75 0.0278 0.0031
7.42 3.05 0.461 0.45 5.75 0.0163 0.0017
22.29 3.05 0.461 0.45 5.75 0.0157 0.0017
37.22 3.05 0.461 0.45 5.75 0.021 0.0021
52.19 3.05 0.461 0.45 5.75 0.0138 0.0016
67.19 3.05 0.461 0.45 5.75 0.0113 0.0018
82.22 3.05 0.461 0.45 5.75 0.005 0.0014
97.25 3.05 0.461 0.45 5.75 0.0046 0.002
262.75 3.05 0.461 0.45 5.75 0.0052 0.0022
277.78 3.05 0.461 0.45 5.75 0.0118 0.0026
292.81 3.05 0.461 0.45 5.75 0.0138 0.0023
307.81 3.05 0.461 0.45 5.75 0.0122 0.0018
322.78 3.05 0.461 0.45 5.75 0.019 0.0018
337.71 3.05 0.461 0.45 5.75 0.018 0.0016
352.58 3.05 0.461 0.45 5.75 0.0184 0.0016
7.48 3.5 0.43 0.28 5.75 0.0321 0.0115
22.44 3.5 0.43 0.28 5.75 0.0146 0.0073
37.41 3.5 0.43 0.28 5.75 0.0176 0.0088
52.39 3.5 0.43 0.28 5.75 0.0204 0.0084
67.38 3.5 0.43 0.28 5.75 0.0235 0.0097
82.38 3.5 0.43 0.28 5.75 0.0329 0.0152
97.39 3.5 0.43 0.28 5.75 0.036 0.0268
292.62 3.5 0.43 0.28 5.75 0.0267 0.0135
307.61 3.5 0.43 0.28 5.75 0.025 0.0113
322.59 3.5 0.43 0.28 5.75 0.0398 0.0123
337.56 3.5 0.43 0.28 5.75 0.0317 0.0102
352.52 3.5 0.43 0.28 5.75 0.0363 0.0111
7.46 3.63 0.451 0.34 5.75 0.0266 0.004
22.38 3.63 0.451 0.34 5.75 0.0344 0.0045
37.33 3.63 0.451 0.34 5.75 0.0242 0.0038
52.31 3.63 0.451 0.34 5.75 0.0191 0.003
67.31 3.63 0.451 0.34 5.75 0.0203 0.0031
82.32 3.63 0.451 0.34 5.75 0.0223 0.0039
97.34 3.63 0.451 0.34 5.75 0.0108 0.0033
247.64 3.63 0.451 0.34 5.75 0.011 0.0044
262.66 3.63 0.451 0.34 5.75 0.0133 0.0036
277.68 3.63 0.451 0.34 5.75 0.0166 0.0038
292.69 3.63 0.451 0.34 5.75 0.0228 0.0042
307.69 3.63 0.451 0.34 5.75 0.0214 0.0034
322.67 3.63 0.451 0.34 5.75 0.0265 0.0035
337.62 3.63 0.451 0.34 5.75 0.0259 0.0033
352.54 3.63 0.451 0.34 5.75 0.0227 0.0034
7.45 3.77 0.475 0.45 5.75 0.0203 0.0021
22.32 3.77 0.475 0.45 5.75 0.0199 0.0021
37.23 3.77 0.475 0.45 5.75 0.0141 0.0017
52.22 3.77 0.475 0.45 5.75 0.0113 0.0013
67.23 3.77 0.475 0.45 5.75 0.0089 0.0011
82.26 3.77 0.475 0.45 5.75 0.0088 0.0012
97.29 3.77 0.475 0.45 5.75 0.0089 0.0015
112.33 3.77 0.475 0.45 5.75 0.0062 0.0014
247.67 3.77 0.475 0.45 5.75 0.0079 0.0016
262.71 3.77 0.475 0.45 5.75 0.0086 0.0013
277.74 3.77 0.475 0.45 5.75 0.0113 0.0015
292.77 3.77 0.475 0.45 5.75 0.0086 0.0013
307.78 3.77 0.475 0.45 5.75 0.0153 0.0018
322.77 3.77 0.475 0.45 5.75 0.0168 0.0017
337.68 3.77 0.475 0.45 5.75 0.0225 0.0018
352.55 3.77 0.475 0.45 5.75 0.0233 0.0019
